SetID,SweepID,gamma_M,psi_M,end_time,A1,M1,A2,M2,log_gamma_M,Anc,Mut,Anc_freq,Mut_freq,Mut_freq0,Mut_freq_change,Mut_freq_inv
pLFC_S.pB10-A,23,5.2438032556122537e-14,0.223,216,0,0,1000000673.8391289,9.055199788048775e-12,-13.280353611147637,1000000673.8391289,9.055199788048775e-12,1,9.055193686304951e-21,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10-A,24,8.40958556956964e-14,0.223,216,0,0,1000000673.8391289,1.4522173017684336e-11,-13.075225406019431,1000000673.8391289,1.4522173017684336e-11,1,1.4522163232082514e-20,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10-A,25,1.3486610005099518e-13,0.223,216,0,0,1000000673.8391289,2.3289942451855807e-11,-12.870097200891227,1000000673.8391289,2.3289942451855807e-11,1,2.328992675819185e-20,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10-A,26,2.1628729254842285e-13,0.223,216,0,0,1000000673.8391284,3.7351703930063114e-11,-12.664968995763022,1000000673.8391284,3.7351703930063114e-11,1,3.7351678761040457e-20,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10-A,27,3.468639850951326e-13,0.223,216,0,0,1000000673.8391296,5.990467990951746e-11,-12.459840790634818,1000000673.8391296,5.990467990951746e-11,1,5.99046395434273e-20,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10-A,28,5.562722744293475e-13,0.223,216,0,0,1000000673.8391292,9.607810871036187e-11,-12.254712585506612,1000000673.8391292,9.607810871036187e-11,1,9.607804396921639e-20,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10-A,29,8.921042731315306e-13,0.223,216,0,0,1000000673.8391292,1.5410245799437383e-10,-12.049584380378406,1000000673.8391292,1.5410245799437383e-10,1,1.5410235415417769e-19,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10-A,30,1.4306843442016897e-12,0.223,216,0,0,1000000673.8391296,2.471889498829286e-10,-11.844456175250201,1000000673.8391296,2.471889498829286e-10,1,2.47188783317454e-19,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10-A,31,2.2944152991878257e-12,0.223,216,0,0,1000000673.839128,3.96555210665819e-10,-11.639327970121997,1000000673.839128,3.96555210665819e-10,1,3.965549434515817e-19,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10-A,32,3.6795968212573256e-12,0.223,216,0,0,1000000673.839129,6.363069835918931e-10,-11.434199764993792,1000000673.839129,6.363069835918931e-10,1,6.3630655482363845e-19,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10-A,33,5.901038391698202e-12,0.223,216,0,0,1000000673.8391274,1.0213429006592594e-9,-11.229071559865586,1000000673.8391274,1.0213429006592594e-9,1,1.0213422124389142e-18,0.009900990099009901,-0.0099009900990099,Decrease
pLFC_S.pB10-A,34,9.463605876362632e-12,0.223,216,0,0,1000000673.8391278,1.6402275221334315e-9,-11.02394335473738,1000000673.8391278,1.6402275221334315e-9,1,1.6402264168846934e-18,0.009900990099009901,-0.0099009900990099,Decrease
