SetID,SweepID,gamma_M,psi_M,end_time,A1,M1,A2,M2
pHFCi2_S.pB10,62,4.334067004916414e-13,0.08499999999999996,48,0,0,1001060762.5096488,0
pHFCi2_S.pB10,63,4.904411435790459e-13,0.08499999999999996,48,0,0,1001060762.5096495,0
pHFCi2_S.pB10,64,5.549810721483299e-13,0.08499999999999996,48,0,0,1001060762.5096483,0
pHFCi2_S.pB10,65,6.280141755547251e-13,0.08499999999999996,48,0,0,1001060762.50965,0
pHFCi2_S.pB10,66,7.106581187912435e-13,0.08499999999999996,48,0,0,1001060762.50961,0
pHFCi2_S.pB10,67,8.041776467192218e-13,0.08499999999999996,48,0,0,1001060762.5096133,0
pHFCi2_S.pB10,68,9.10003939141424e-13,0.08499999999999996,48,0,0,1001060762.5092946,0
pHFCi2_S.pB10,69,1.0297565129188905e-12,0.08499999999999996,48,0,0,1001060762.5096506,0
pHFCi2_S.pB10,70,1.1652680063114277e-12,0.08499999999999996,48,0,0,1001060762.5096143,0
pHFCi2_S.pB10,71,1.3186122248298581e-12,0.08499999999999996,48,0,0,1001060762.5092933,0
pHFCi2_S.pB10,72,1.4921358778008499e-12,0.08499999999999996,48,0,0,1001060762.5096489,0
pHFCi2_S.pB10,73,1.6884944913261273e-12,0.08499999999999996,48,0,0,1001060762.5096135,0
pHFCi2_S.pB10,74,1.9106930472314555e-12,0.08499999999999996,48,0,0,1001060762.5092947,0
pHFCi2_S.pB10,75,2.162131969925083e-12,0.08499999999999996,48,0,0,1001060762.5096462,0
pHFCi2_S.pB10,76,2.4466591649275234e-12,0.08499999999999996,48,0,0,1001060762.5096836,0
pHFCi2_S.pB10,77,2.768628905446167e-12,0.08499999999999996,48,0,0,1001060762.509649,0
pHFCi2_S.pB10,78,3.1329684681679297e-12,0.08499999999999996,48,0,0,1001060762.5096492,0
pHFCi2_S.pB10,79,3.5452535380333785e-12,0.08499999999999996,48,0,0,1001060762.5096158,0
pHFCi2_S.pB10,80,4.011793535952223e-12,0.08499999999999996,48,0,0,1001060762.5096506,0
pHFCi2_S.pB10,81,4.5397281752762786e-12,0.08499999999999996,48,0,0,1001060762.5096136,0
pHFCi2_S.pB10,82,5.137136724685786e-12,0.08499999999999996,48,0,0,1001060762.5096483,0
pHFCi2_S.pB10,83,5.813161649597963e-12,0.08499999999999996,48,0,0,1001060762.5092984,0
pHFCi2_S.pB10,84,6.578148524248903e-12,0.08499999999999996,48,0,0,1001060762.5096503,0
pHFCi2_S.pB10,85,7.443804355598938e-12,0.08499999999999996,48,0,0,1001060762.5096158,0
pHFCi2_S.pB10,86,8.423376741977753e-12,0.08499999999999996,48,0,0,1001060762.509685,0
pHFCi2_S.pB10,87,9.531856608230638e-12,0.08499999999999996,48,0,0,1001060762.50965,0
pHFCi2_S.pB10,88,1.0786207619931056e-11,0.08499999999999996,48,0,0,1001060762.5096133,0
pHFCi2_S.pB10,89,1.2205625787509084e-11,0.08499999999999996,48,0,0,1001060762.5096527,0
