SetID,SweepID,gamma_fold,psi_change,gamma_M,psi_M,end_time,A1,M1,A2,M2,Anc,Mut,Anc_freq,Mut_freq,Mut_freq0,Mut_freq_change,Invasion
DimF,93,-0.3999999999999999,0.12,7.962143411069945e-12,1.12,240,199039238.1287862,400163568.353996,43971483.1945679,33056911.294885565,243010721.3233541,433220479.64888155,0.3593604095374054,0.6406395904625946,0.009900990099009901,Increase,Partial
DimF,94,0,0.12,2e-11,1.12,240,186398364.5829782,371826015.7161159,41020722.7080162,81723998.55471402,227419087.2909944,453550014.2708299,0.3339638858347633,0.6660361141652368,0.009900990099009901,Increase,Partial
DimF,95,0.4000000000000003,0.12,5.0237728630191646e-11,1.12,240,156811066.35141513,306418560.1400879,34156435.60719088,195962911.3413628,190967501.958606,502381471.4814507,0.275427684000337,0.724572315999663,0.009900990099009901,Increase,Partial
DimF,96,0.8000000000000003,0.12,1.2619146889603872e-10,1.12,240,97972406.282243,180992879.14728853,20731630.627419535,425692545.9805198,118704036.90966253,606685425.1278083,0.16364179950484412,0.836358200495156,0.009900990099009901,Increase,Partial
DimF,97,1.2000000000000002,0.12,3.169786384922228e-10,1.12,240,28507561.17759596,45449331.59779903,5558266.729186966,716180988.1125063,34065827.906782925,761630319.7103053,0.04281260881908451,0.9571873911809154,0.009900990099009901,Increase,Partial
DimF,98,1.6,0.12,7.962143411069944e-10,1.12,240,2144686.2279136116,2510889.73198041,342599.42656574154,903522567.1510868,2487285.654479353,906033456.8830673,0.0027377312790154164,0.9972622687209846,0.009900990099009901,Increase,Partial
DimF,99,2,0.12,1.999999999999999e-9,1.12,240,45410.05388341423,33558.14714582008,4959.9488678741855,1036494945.1626364,50370.00275128841,1036528503.3097823,4.859254230247235e-5,0.9999514074576976,0.009900990099009901,Increase,Partial
DimF,100,-2,0.15999999999999998,2e-13,1.16,240,64268514.29589544,631477040.5595065,13438327.885544091,1198332.710246297,77706842.18143953,632675373.2697529,0.1093873699133709,0.8906126300866292,0.009900990099009901,Increase,Partial
DimF,101,-1.6,0.15999999999999998,5.023772863019159e-13,1.16,240,64134360.270462155,629949424.520667,13408593.971534586,3006757.2922290056,77542954.24199674,632956181.812896,0.10913870307085892,0.8908612969291411,0.009900990099009901,Increase,Partial
DimF,102,-1.2,0.15999999999999998,1.2619146889603865e-12,1.16,240,63798587.51803234,626128200.1112585,13334188.104514318,7531742.872976251,77132775.62254666,633659942.9842348,0.10851655286190034,0.8914834471380997,0.009900990099009901,Increase,Partial
DimF,103,-0.7999999999999998,0.15999999999999998,3.1697863849222284e-12,1.16,240,62962738.88752631,616629839.7771297,13149060.284537531,18787829.19840663,76111799.17206384,635417668.9755362,0.10696928599487769,0.8930307140051224,0.009900990099009901,Increase,Partial
DimF,104,-0.3999999999999999,0.15999999999999998,7.962143411069945e-12,1.16,240,60910327.26178258,593392276.1755656,12695054.399585497,46377886.41934841,73605381.66136807,639770162.594914,0.10317900894416579,0.8968209910558341,0.009900990099009901,Increase,Partial
