SetID,SweepID,gamma_M,psi_M
pDim90_E.R1,386,8.020519593448364e-11,0.364738255033557
pDim90_E.R1,387,9.075985205228284e-11,0.364738255033557
pDim90_E.R1,388,1.0270345516369112e-10,0.364738255033557
pDim90_E.R1,389,1.1621878467236886e-10,0.364738255033557
pDim90_E.R1,390,1.3151267295920064e-10,0.364738255033557
pDim90_E.R1,391,1.4881917064983418e-10,0.364738255033557
pDim90_E.R1,392,1.6840312841770926e-10,0.364738255033557
pDim90_E.R1,393,1.9056425013683674e-10,0.364738255033557
pDim90_E.R1,394,2.1564167941191303e-10,0.364738255033557
pDim90_E.R1,395,2.4401918967591923e-10,0.364738255033557
pDim90_E.R1,396,2.761310572820678e-10,0.364738255033557
pDim90_E.R1,397,3.124687074691872e-10,0.364738255033557
pDim90_E.R1,398,3.53588234907342e-10,0.364738255033557
pDim90_E.R1,399,4.0011891391466106e-10,0.364738255033557
pDim90_E.R1,400,4.527728285818154e-10,0.364738255033557
pDim90_E.R1,401,5.123557701791148e-10,0.364738255033557
pDim90_E.R1,402,5.797795686151696e-10,0.364738255033557
pDim90_E.R1,403,6.560760466620278e-10,0.364738255033557
pDim90_E.R1,404,7.42412810495874e-10,0.364738255033557
pDim90_E.R1,405,8.40111118204437e-10,0.364738255033557
pDim90_E.R1,406,9.506660997125061e-10,0.364738255033557
pDim90_E.R1,407,1.0757696375619937e-9,0.364738255033557
pDim90_E.R1,408,1.2173362587034874e-9,0.364738255033557
pDim90_E.R1,409,1.3775324335353401e-9,0.364738255033557
pDim90_E.R1,410,1.5588097305692845e-9,0.364738255033557
pDim90_E.R1,411,1.7639423341063188e-9,0.364738255033557
pDim90_E.R1,412,1.996069499076142e-9,0.364738255033557
pDim90_E.R1,413,2.258743592749398e-9,0.364738255033557
pDim90_E.R1,414,2.55598445853104e-9,0.364738255033557
pDim90_E.R1,415,2.892340933793217e-9,0.364738255033557
pDim90_E.R1,416,3.272960463188289e-9,0.364738255033557
pDim90_E.R1,417,3.703667872772121e-9,0.364738255033557
pDim90_E.R1,418,4.191054510460562e-9,0.364738255033557
pDim90_E.R1,419,4.742579116983534e-9,0.364738255033557
pDim90_E.R1,420,5.366681971019421e-9,0.364738255033557
pDim90_E.R1,421,6.072914055334413e-9,0.364738255033557
pDim90_E.R1,422,6.8720832206259325e-9,0.364738255033557
pDim90_E.R1,423,7.776419583894167e-9,0.364738255033557
pDim90_E.R1,424,8.799762692522325e-9,0.364738255033557
pDim90_E.R1,425,9.957773318338685e-9,0.364738255033557
pDim90_E.R1,426,1.1268173122859e-8,0.364738255033557
pDim90_E.R1,427,1.2751015861436145e-8,0.364738255033557
pDim90_E.R1,428,1.44289942766999e-8,0.364738255033557
pDim90_E.R1,429,1.6327787377843432e-8,0.364738255033557
pDim90_E.R1,430,1.8476453420358376e-8,0.364738255033557
pDim90_E.R1,431,2.0907874600199626e-8,0.364738255033557
pDim90_E.R1,432,2.3659260267774577e-8,0.364738255033557
pDim90_E.R1,433,2.677271636271208e-8,0.364738255033557
pDim90_E.R1,434,3.0295889783778614e-8,0.364738255033557
pDim90_E.R1,435,3.428269755508238e-8,0.364738255033557
pDim90_E.R1,436,3.8794151947388704e-8,0.364738255033557
pDim90_E.R1,437,4.389929418182468e-8,0.364738255033557
pDim90_E.R1,438,4.9676251004943163e-8,0.364738255033557
pDim90_E.R1,439,5.621343030448571e-8,0.364738255033557
pDim90_E.R1,440,6.36108740629971e-8,0.364738255033557
pDim90_E.R1,441,7.198178935427087e-8,0.364738255033557
pDim90_E.R1,442,8.145428081229068e-8,0.364738255033557
pDim90_E.R1,443,9.217331108557453e-8,0.364738255033557
pDim90_E.R1,444,1.0430291927881268e-7,0.364738255033557
pDim90_E.R1,445,1.1802873133180883e-7,0.364738255033557
pDim90_E.R1,446,1.3356080075340815e-7,0.364738255033557
pDim90_E.R1,447,1.5113682318369665e-7,0.364738255033557
pDim90_E.R1,448,1.7102577397865036e-7,0.364738255033557
pDim90_E.R1,449,1.9353202448515948e-7,0.364738255033557
pDim90_E.R1,450,2.1899999999999962e-7,0.364738255033557
pDim90_E.R1,451,2.189999999999996e-15,0.37010738255033554
pDim90_E.R1,452,2.4781945069601495e-15,0.37010738255033554
pDim90_E.R1,453,2.8043141617933534e-15,0.37010738255033554
pDim90_E.R1,454,3.1733497495647746e-15,0.37010738255033554
pDim90_E.R1,455,3.5909488210204436e-15,0.37010738255033554
