"","Time","A1","M1","F1","A2","M2","F2","C","Cycle","Phase"
"1795",386.78,1555.63223265091,0.106497277363741,25605018.6367532,23297173.0475836,225487.721722636,0,970870764.855211,6,"conj"
"1805",386.79,1576.68122447621,0.108145581333262,25740595.3203517,23409012.3880729,227005.406033309,0,970621810.096172,6,"conj"
"1819",386.8,1597.9686683099,0.109816210244808,25876889.4505263,23521388.3255161,228533.301386738,0,970371590.844086,6,"conj"
"1825",386.81,1619.49709822989,0.111509449694486,26013904.8193173,23634303.4314044,230071.476433862,0,970120100.664237,6,"conj"
"1835",386.82,1641.26907451551,0.113225588830286,26151645.2387562,23747760.289519,231620.000286541,0,969867333.089138,6,"conj"
"1845",386.83,1663.287183915,0.114964920395599,26290114.5409718,23861761.4959896,233178.942520655,0,969613281.618369,6,"conj"
"1855",386.84,1685.55403991564,0.116727740773258,26429316.5782959,23976309.6593533,234748.373179209,0,969357939.718404,6,"conj"
"1865",386.85,1708.07228301673,0.118514350030117,26569255.2233695,24091407.4006145,236328.362775473,0,969101300.822443,6,"conj"
"1875",386.86,1730.84458100463,0.120325051962122,26709934.3692461,24207057.3533008,237918.98229609,0,968843358.330251,6,"conj"
"1885",386.87,1753.873629232,0.122160154140038,26851357.929504,24323262.1635271,239520.303204307,0,968584105.607975,6,"conj"
"1895",386.88,1777.16215089846,0.124019967955619,26993529.8383503,24440024.4900523,241132.397443121,0,968323535.987983,6,"conj"
"1905",386.89,1800.71289733479,0.125904808668396,27136454.0507299,24557347.00434,242755.337438511,0,968061642.768689,6,"conj"
"1919",386.9,1824.52864828986,0.127814995453019,27280134.5424341,24675232.3906193,244389.19610266,0,967798419.214381,6,"conj"
"1925",386.91,1848.61221222069,0.12975085144719,27424575.310211,24793683.3459455,246034.046837229,0,967533858.555043,6,"conj"
"1935",386.92,1872.96642658453,0.131712703800106,27569780.3718715,24912702.5802583,247689.963536588,0,967267953.986194,6,"conj"
"1945",386.93,1897.5941581356,0.133700883721631,27715753.7664052,25032292.8164475,249357.02059118,0,967000698.668697,6,"conj"
"1955",386.94,1922.49830322321,0.135715726531923,27862499.5540877,25152456.7904112,251035.292890794,0,966732085.728591,6,"conj"
"1965",386.95,1947.68178809365,0.137757571711735,28010021.8165929,25273197.2511188,252724.855827927,0,966462108.256915,6,"conj"
"1975",386.96,1973.14756919506,0.139826762953309,28158324.6571056,25394516.9606723,254425.785301141,0,966190759.309525,6,"conj"
"1985",386.97,1998.89863348545,0.141923648211908,28307412.2004345,25516418.6943702,256138.157718465,0,965918031.90692,6,"conj"
"1995",386.98,2024.93799874313,0.144048579757894,28457288.5931222,25638905.2407661,257862.050000759,0,965643919.034064,6,"conj"
"2005",386.99,2051.26871388182,0.146201914229585,28607958.0035642,25761979.4017372,259597.539585216,0,965368413.640198,6,"conj"
"2019",387,2077.8938592674,0.14838401268661,28759424.6221201,25885643.9925435,261344.704428768,0,965091508.638664,6,"conj"
"2025",387.01,2104.8165470386,0.150595240663979,28911692.6612295,26009901.8418928,263103.623011581,0,964813196.906724,6,"conj"
"2035",387.02,2132.03992143082,0.1528359682268,29064766.355527,26134755.792004,264874.374340551,0,964533471.285371,6,"conj"
"2045",387.03,2159.56715910327,0.155106570025654,29218649.9619595,26260208.6986713,266657.037952833,0,964252324.579151,6,"conj"
"2055",387.04,2187.40146946949,0.157407425352659,29373347.7599029,26386263.4313297,268451.6939194,0,963969749.555971,6,"conj"
