"","Time","Cycle","Phase","Cell_types","Density","Host","Genotype"
"17804",385.23,6,"conj","F1",11477534.7549876,"1","F"
"17805",385.23,6,"conj","A2",11122782.082268,"2","A"
"17806",385.23,6,"conj","M2",19908.1575323028,"2","M"
"17807",385.23,6,"conj","F2",0,"2","F"
"17808",385.23,6,"conj","C",997379709.249423,"C","C"
"17809",385.24,6,"conj","A1",69.1489106372802,"1","A"
"17810",385.24,6,"conj","M1",0,"1","M"
"17811",385.24,6,"conj","F1",11546508.7241979,"1","F"
"17812",385.24,6,"conj","A2",11175200.9590759,"2","A"
"17813",385.24,6,"conj","M2",20030.9541613564,"2","M"
"17814",385.24,6,"conj","F2",0,"2","F"
"17815",385.24,6,"conj","C",997258190.212812,"C","C"
"17816",385.25,6,"conj","A1",72.5919772746486,"1","A"
"17817",385.25,6,"conj","M1",0,"1","M"
"17818",385.25,6,"conj","F1",11615897.0922638,"1","F"
"17819",385.25,6,"conj","A2",11227866.8091726,"2","A"
"17820",385.25,6,"conj","M2",20154.5080697705,"2","M"
"17821",385.25,6,"conj","F2",0,"2","F"
"17822",385.25,6,"conj","C",997136008.997631,"C","C"
"17823",385.26,6,"conj","A1",76.084777353162,"1","A"
"17824",385.26,6,"conj","M1",0,"1","M"
"17825",385.26,6,"conj","F1",11685702.3477709,"1","F"
"17826",385.26,6,"conj","A2",11280780.7955163,"2","A"
"17827",385.26,6,"conj","M2",20278.823925863,"2","M"
"17828",385.26,6,"conj","F2",0,"2","F"
"17829",385.26,6,"conj","C",997013161.94708,"C","C"
"17830",385.27,6,"conj","A1",79.6279053267876,"1","A"
"17831",385.27,6,"conj","M1",0,"1","M"
"17832",385.27,6,"conj","F1",11755926.9942358,"1","F"
"17833",385.27,6,"conj","A2",11333944.0865343,"2","A"
"17834",385.27,6,"conj","M2",20403.9064267085,"2","M"
"17835",385.27,6,"conj","F2",0,"2","F"
"17836",385.27,6,"conj","C",996889645.383924,"C","C"
"17837",385.28,6,"conj","A1",83.2219623189244,"1","A"
"17838",385.28,6,"conj","M1",0,"1","M"
"17839",385.28,6,"conj","F1",11826573.5501962,"1","F"
"17840",385.28,6,"conj","A2",11387357.8561488,"2","A"
"17841",385.28,6,"conj","M2",20529.7602983156,"2","M"
"17842",385.28,6,"conj","F2",0,"2","F"
"17843",385.28,6,"conj","C",996765455.610375,"C","C"
"17844",385.29,6,"conj","A1",86.8675561953838,"1","A"
"17845",385.29,6,"conj","M1",0,"1","M"
"17846",385.29,6,"conj","F1",11897644.5493005,"1","F"
"17847",385.29,6,"conj","A2",11441023.283803,"2","A"
"17848",385.29,6,"conj","M2",20656.390295805,"2","M"
"17849",385.29,6,"conj","F2",0,"2","F"
"17850",385.29,6,"conj","C",996640588.907979,"C","C"
"17851",385.3,6,"conj","A1",90.5653016380398,"1","A"
"17852",385.3,6,"conj","M1",0,"1","M"
"17853",385.3,6,"conj","F1",11969142.5403974,"1","F"
"17854",385.3,6,"conj","A2",11494941.5544851,"2","A"
"17855",385.3,6,"conj","M2",20783.8012035862,"2","M"
"17856",385.3,6,"conj","F2",0,"2","F"
"17857",385.3,6,"conj","C",996515041.537499,"C","C"
"17858",385.31,6,"conj","A1",94.3158202195166,"1","A"
"17859",385.31,6,"conj","M1",0,"1","M"
"17860",385.31,6,"conj","F1",12041070.0876286,"1","F"
"17861",385.31,6,"conj","A2",11549113.8587572,"2","A"
"17862",385.31,6,"conj","M2",20911.9978355416,"2","M"
"17863",385.31,6,"conj","F2",0,"2","F"
"17864",385.31,6,"conj","C",996388809.738798,"C","C"
"17865",385.32,6,"conj","A1",98.1197404784438,"1","A"
"17866",385.32,6,"conj","M1",0,"1","M"
"17867",385.32,6,"conj","F1",12113429.7705194,"1","F"
"17868",385.32,6,"conj","A2",11603541.3927793,"2","A"
"17869",385.32,6,"conj","M2",21040.9850352053,"2","M"
"17870",385.32,6,"conj","F2",0,"2","F"
"17871",385.32,6,"conj","C",996261889.730716,"C","C"
"17872",385.33,6,"conj","A1",101.977697995645,"1","A"
"17873",385.33,6,"conj","M1",0,"1","M"
"17874",385.33,6,"conj","F1",12186224.1840712,"1","F"
"17875",385.33,6,"conj","A2",11658225.3583365,"2","A"
"17876",385.33,6,"conj","M2",21170.7676759457,"2","M"
"17877",385.33,6,"conj","F2",0,"2","F"
"17878",385.33,6,"conj","C",996134277.71096,"C","C"
"17879",385.34,6,"conj","A1",105.890335471125,"1","A"
"17880",385.34,6,"conj","M1",0,"1","M"
"17881",385.34,6,"conj","F1",12259455.9388536,"1","F"
"17882",385.34,6,"conj","A2",11713166.9628647,"2","A"
"17883",385.34,6,"conj","M2",21301.3506611494,"2","M"
"17884",385.34,6,"conj","F2",0,"2","F"
"17885",385.34,6,"conj","C",996005969.855976,"C","C"
"17886",385.35,6,"conj","A1",109.858302801922,"1","A"
"17887",385.35,6,"conj","M1",0,"1","M"
"17888",385.35,6,"conj","F1",12333127.6610987,"1","F"
"17889",385.35,6,"conj","A2",11768367.4194782,"2","A"
"17890",385.35,6,"conj","M2",21432.7389244062,"2","M"
"17891",385.35,6,"conj","F2",0,"2","F"
"17892",385.35,6,"conj","C",995876962.320836,"C","C"
"17893",385.36,6,"conj","A1",113.882257160663,"1","A"
"17894",385.36,6,"conj","M1",0,"1","M"
"17895",385.36,6,"conj","F1",12407241.9927927,"1","F"
"17896",385.36,6,"conj","A2",11823827.9469943,"2","A"
"17897",385.36,6,"conj","M2",21564.937429692,"2","M"
"17898",385.36,6,"conj","F2",0,"2","F"
"17899",385.36,6,"conj","C",995747251.239115,"C","C"
"17900",385.37,6,"conj","A1",117.962863075231,"1","A"
"17901",385.37,6,"conj","M1",0,"1","M"
"17902",385.37,6,"conj","F1",12481801.5917732,"1","F"
"17903",385.37,6,"conj","A2",11879549.7699623,"2","A"
"17904",385.37,6,"conj","M2",21697.9511715605,"2","M"
"17905",385.37,6,"conj","F2",0,"2","F"
"17906",385.37,6,"conj","C",995616832.722766,"C","C"
"17907",385.38,6,"conj","A1",122.100792509043,"1","A"
"17908",385.38,6,"conj","M1",0,"1","M"
"17909",385.38,6,"conj","F1",12556809.1318221,"1","F"
"17910",385.38,6,"conj","A2",11935534.1186892,"2","A"
"17911",385.38,6,"conj","M2",21831.7851753277,"2","M"
"17912",385.38,6,"conj","F2",0,"2","F"
"17913",385.38,6,"conj","C",995485702.862003,"C","C"
"17914",385.39,6,"conj","A1",126.296724942309,"1","A"
"17915",385.39,6,"conj","M1",0,"1","M"
"17916",385.39,6,"conj","F1",12632267.3027617,"1","F"
"17917",385.39,6,"conj","A2",11991782.2292668,"2","A"
"17918",385.39,6,"conj","M2",21966.4444972621,"2","M"
"17919",385.39,6,"conj","F2",0,"2","F"
"17920",385.39,6,"conj","C",995353857.725177,"C","C"
"17921",385.4,6,"conj","A1",130.551347454161,"1","A"
"17922",385.4,6,"conj","M1",0,"1","M"
"17923",385.4,6,"conj","F1",12708178.8105506,"1","F"
"17924",385.4,6,"conj","A2",12048295.3435988,"2","A"
"17925",385.4,6,"conj","M2",22101.9342247751,"2","M"
"17926",385.4,6,"conj","F2",0,"2","F"
"17927",385.4,6,"conj","C",995221293.358651,"C","C"
"17928",385.41,6,"conj","A1",134.865354805685,"1","A"
"17929",385.41,6,"conj","M1",0,"1","M"
"17930",385.41,6,"conj","F1",12784546.377381,"1","F"
"17931",385.41,6,"conj","A2",12105074.7094286,"2","A"
"17932",385.41,6,"conj","M2",22238.2594766132,"2","M"
"17933",385.41,6,"conj","F2",0,"2","F"
"17934",385.41,6,"conj","C",995088005.786675,"C","C"
"17935",385.42,6,"conj","A1",139.239449523713,"1","A"
"17936",385.42,6,"conj","M1",0,"1","M"
"17937",385.42,6,"conj","F1",12861372.7417735,"1","F"
"17938",385.42,6,"conj","A2",12162121.580365,"2","A"
"17939",385.42,6,"conj","M2",22375.4254030473,"2","M"
"17940",385.42,6,"conj","F2",0,"2","F"
"17941",385.42,6,"conj","C",994953991.011268,"C","C"
"17942",385.43,6,"conj","A1",143.67434198581,"1","A"
"17943",385.43,6,"conj","M1",0,"1","M"
"17944",385.43,6,"conj","F1",12938660.6586784,"1","F"
"17945",385.43,6,"conj","A2",12219437.2159121,"2","A"
"17946",385.43,6,"conj","M2",22513.4371860719,"2","M"
"17947",385.43,6,"conj","F2",0,"2","F"
"17948",385.43,6,"conj","C",994819245.012083,"C","C"
"17949",385.44,6,"conj","A1",148.17075050589,"1","A"
"17950",385.44,6,"conj","M1",0,"1","M"
"17951",385.44,6,"conj","F1",13016412.8995717,"1","F"
"17952",385.44,6,"conj","A2",12277022.8814951,"2","A"
"17953",385.44,6,"conj","M2",22652.3000395964,"2","M"
"17954",385.44,6,"conj","F2",0,"2","F"
"17955",385.44,6,"conj","C",994683763.746286,"C","C"
"17956",385.45,6,"conj","A1",152.729401420897,"1","A"
"17957",385.45,6,"conj","M1",0,"1","M"
"17958",385.45,6,"conj","F1",13094632.2525545,"1","F"
"17959",385.45,6,"conj","A2",12334879.8484888,"2","A"
"17960",385.45,6,"conj","M2",22792.0192096423,"2","M"
"17961",385.45,6,"conj","F2",0,"2","F"
"17962",385.45,6,"conj","C",994547543.148428,"C","C"
"17963",385.46,6,"conj","A1",157.3510291784,"1","A"
"17964",385.46,6,"conj","M1",0,"1","M"
"17965",385.46,6,"conj","F1",13173321.522453,"1","F"
"17966",385.46,6,"conj","A2",12393009.3942454,"2","A"
"17967",385.46,6,"conj","M2",22932.5999745409,"2","M"
"17968",385.46,6,"conj","F2",0,"2","F"
"17969",385.46,6,"conj","C",994410579.13032,"C","C"
"17970",385.47,6,"conj","A1",162.036376425166,"1","A"
"17971",385.47,6,"conj","M1",0,"1","M"
"17972",385.47,6,"conj","F1",13252483.5309184,"1","F"
"17973",385.47,6,"conj","A2",12451412.8021225,"2","A"
"17974",385.47,6,"conj","M2",23074.0476451326,"2","M"
"17975",385.47,6,"conj","F2",0,"2","F"
"17976",385.47,6,"conj","C",994272867.580897,"C","C"
"17977",385.48,6,"conj","A1",166.78619409653,"1","A"
"17978",385.48,6,"conj","M1",0,"1","M"
"17979",385.48,6,"conj","F1",13332121.1165263,"1","F"
"17980",385.48,6,"conj","A2",12510091.3615104,"2","A"
"17981",385.48,6,"conj","M2",23216.3675649632,"2","M"
"17982",385.48,6,"conj","F2",0,"2","F"
"17983",385.48,6,"conj","C",994134404.366101,"C","C"
"17984",385.49,6,"conj","A1",171.601241507043,"1","A"
"17985",385.49,6,"conj","M1",0,"1","M"
"17986",385.49,6,"conj","F1",13412237.1348805,"1","F"
"17987",385.49,6,"conj","A2",12569046.3678621,"2","A"
"17988",385.49,6,"conj","M2",23359.5651104905,"2","M"
"17989",385.49,6,"conj","F2",0,"2","F"
"17990",385.49,6,"conj","C",993995185.328738,"C","C"
"17991",385.5,6,"conj","A1",176.482286441792,"1","A"
"17992",385.5,6,"conj","M1",0,"1","M"
"17993",385.5,6,"conj","F1",13492834.4587134,"1","F"
"17994",385.5,6,"conj","A2",12628279.1227203,"2","A"
"17995",385.5,6,"conj","M2",23503.6456912828,"2","M"
"17996",385.5,6,"conj","F2",0,"2","F"
"17997",385.5,6,"conj","C",993855206.288357,"C","C"
"17998",385.51,6,"conj","A1",181.43010524886,"1","A"
"17999",385.51,6,"conj","M1",0,"1","M"
"18000",385.51,6,"conj","F1",13573915.9779885,"1","F"
"18001",385.51,6,"conj","A2",12687790.9337464,"2","A"
"18002",385.51,6,"conj","M2",23648.6147502237,"2","M"
"18003",385.51,6,"conj","F2",0,"2","F"
"18004",385.51,6,"conj","C",993714463.041112,"C","C"
"18005",385.52,6,"conj","A1",186.445482932751,"1","A"
"18006",385.52,6,"conj","M1",0,"1","M"
"18007",385.52,6,"conj","F1",13655484.6000042,"1","F"
"18008",385.52,6,"conj","A2",12747583.1147492,"2","A"
"18009",385.52,6,"conj","M2",23794.4777637169,"2","M"
"18010",385.52,6,"conj","F2",0,"2","F"
"18011",385.52,6,"conj","C",993572951.359635,"C","C"
"18012",385.53,6,"conj","A1",191.529213248829,"1","A"
"18013",385.53,6,"conj","M1",0,"1","M"
"18014",385.53,6,"conj","F1",13737543.2494968,"1","F"
"18015",385.53,6,"conj","A2",12807656.9857136,"2","A"
"18016",385.53,6,"conj","M2",23941.2402418919,"2","M"
"18017",385.53,6,"conj","F2",0,"2","F"
"18018",385.53,6,"conj","C",993430666.992902,"C","C"
"18019",385.54,6,"conj","A1",196.68209879881,"1","A"
"18020",385.54,6,"conj","M1",0,"1","M"
"18021",385.54,6,"conj","F1",13820094.8687461,"1","F"
"18022",385.54,6,"conj","A2",12868013.8728299,"2","A"
"18023",385.54,6,"conj","M2",24088.9077288125,"2","M"
"18024",385.54,6,"conj","F2",0,"2","F"
"18025",385.54,6,"conj","C",993287605.666095,"C","C"
"18026",385.55,6,"conj","A1",201.904951127112,"1","A"
"18027",385.55,6,"conj","M1",0,"1","M"
"18028",385.55,6,"conj","F1",13903142.4176778,"1","F"
"18029",385.55,6,"conj","A2",12928655.1085215,"2","A"
"18030",385.55,6,"conj","M2",24237.4858026819,"2","M"
"18031",385.55,6,"conj","F2",0,"2","F"
"18032",385.55,6,"conj","C",993143763.080475,"C","C"
"18033",385.56,6,"conj","A1",207.198590818591,"1","A"
"18034",385.56,6,"conj","M1",0,"1","M"
"18035",385.56,6,"conj","F1",13986688.8739725,"1","F"
"18036",385.56,6,"conj","A2",12989582.031476,"2","A"
"18037",385.56,6,"conj","M2",24386.9800760578,"2","M"
"18038",385.56,6,"conj","F2",0,"2","F"
"18039",385.56,6,"conj","C",992999134.913242,"C","C"
"18040",385.57,6,"conj","A1",212.563847596988,"1","A"
"18041",385.57,6,"conj","M1",0,"1","M"
"18042",385.57,6,"conj","F1",14070737.23317,"1","F"
"18043",385.57,6,"conj","A2",13050795.9866736,"2","A"
"18044",385.57,6,"conj","M2",24537.39619606,"2","M"
"18045",385.57,6,"conj","F2",0,"2","F"
"18046",385.57,6,"conj","C",992853716.817397,"C","C"
"18047",385.58,6,"conj","A1",218.001560424615,"1","A"
"18048",385.58,6,"conj","M1",0,"1","M"
"18049",385.58,6,"conj","F1",14155290.5087763,"1","F"
"18050",385.58,6,"conj","A2",13112298.3254165,"2","A"
"18051",385.58,6,"conj","M2",24688.7398445838,"2","M"
"18052",385.58,6,"conj","F2",0,"2","F"
"18053",385.58,6,"conj","C",992707504.421613,"C","C"
"18054",385.59,6,"conj","A1",223.512577603077,"1","A"
"18055",385.59,6,"conj","M1",0,"1","M"
"18056",385.59,6,"conj","F1",14240351.7323715,"1","F"
"18057",385.59,6,"conj","A2",13174090.4053586,"2","A"
"18058",385.59,6,"conj","M2",24841.0167385138,"2","M"
"18059",385.59,6,"conj","F2",0,"2","F"
"18060",385.59,6,"conj","C",992560493.33009,"C","C"
"18061",385.6,6,"conj","A1",229.097756875121,"1","A"
"18062",385.6,6,"conj","M1",0,"1","M"
"18063",385.6,6,"conj","F1",14325923.9537184,"1","F"
"18064",385.6,6,"conj","A2",13236173.5905357,"2","A"
"18065",385.6,6,"conj","M2",24994.2326299401,"2","M"
"18066",385.6,6,"conj","F2",0,"2","F"
"18067",385.6,6,"conj","C",992412679.12242,"C","C"
"18068",385.61,6,"conj","A1",234.757965527405,"1","A"
"18069",385.61,6,"conj","M1",0,"1","M"
"18070",385.61,6,"conj","F1",14412010.2408689,"1","F"
"18071",385.61,6,"conj","A2",13298549.2513939,"2","A"
"18072",385.61,6,"conj","M2",25148.3933063701,"2","M"
"18073",385.61,6,"conj","F2",0,"2","F"
"18074",385.61,6,"conj","C",992264057.353449,"C","C"
"18075",385.62,6,"conj","A1",240.494080494738,"1","A"
"18076",385.62,6,"conj","M1",0,"1","M"
"18077",385.62,6,"conj","F1",14498613.6802771,"1","F"
"18078",385.62,6,"conj","A2",13361218.7648217,"2","A"
"18079",385.62,6,"conj","M2",25303.5045909531,"2","M"
"18080",385.62,6,"conj","F2",0,"2","F"
"18081",385.62,6,"conj","C",992114623.553135,"C","C"
"18082",385.63,6,"conj","A1",246.306988465082,"1","A"
"18083",385.63,6,"conj","M1",0,"1","M"
"18084",385.63,6,"conj","F1",14585737.3769071,"1","F"
"18085",385.63,6,"conj","A2",13424183.514179,"2","A"
"18086",385.63,6,"conj","M2",25459.5723426945,"2","M"
"18087",385.63,6,"conj","F2",0,"2","F"
"18088",385.63,6,"conj","C",991964373.226409,"C","C"
"18089",385.64,6,"conj","A1",252.197585985872,"1","A"
"18090",385.64,6,"conj","M1",0,"1","M"
"18091",385.64,6,"conj","F1",14673384.454344,"1","F"
"18092",385.64,6,"conj","A2",13487444.8893273,"2","A"
"18093",385.64,6,"conj","M2",25616.6024566779,"2","M"
"18094",385.64,6,"conj","F2",0,"2","F"
"18095",385.64,6,"conj","C",991813301.853031,"C","C"
"18096",385.65,6,"conj","A1",258.166779571442,"1","A"
"18097",385.65,6,"conj","M1",0,"1","M"
"18098",385.65,6,"conj","F1",14761558.054906,"1","F"
"18099",385.65,6,"conj","A2",13551004.2866607,"2","A"
"18100",385.65,6,"conj","M2",25774.6008642862,"2","M"
"18101",385.65,6,"conj","F2",0,"2","F"
"18102",385.65,6,"conj","C",991661404.887453,"C","C"
"18103",385.66,6,"conj","A1",264.215485811658,"1","A"
"18104",385.66,6,"conj","M1",0,"1","M"
"18105",385.66,6,"conj","F1",14850261.3397564,"1","F"
"18106",385.66,6,"conj","A2",13614863.1091364,"2","A"
"18107",385.66,6,"conj","M2",25933.5735334264,"2","M"
"18108",385.66,6,"conj","F2",0,"2","F"
"18109",385.66,6,"conj","C",991508677.758668,"C","C"
"18110",385.67,6,"conj","A1",270.344631481517,"1","A"
"18111",385.67,6,"conj","M1",0,"1","M"
"18112",385.67,6,"conj","F1",14939497.4890143,"1","F"
"18113",385.67,6,"conj","A2",13679022.766304,"2","A"
"18114",385.67,6,"conj","M2",26093.5264687493,"2","M"
"18115",385.67,6,"conj","F2",0,"2","F"
"18116",385.67,6,"conj","C",991355115.870078,"C","C"
"18117",385.68,6,"conj","A1",276.555153652335,"1","A"
"18118",385.68,6,"conj","M1",0,"1","M"
"18119",385.68,6,"conj","F1",15029269.7018715,"1","F"
"18120",385.68,6,"conj","A2",13743484.6743388,"2","A"
"18121",385.68,6,"conj","M2",26254.4657118818,"2","M"
"18122",385.68,6,"conj","F2",0,"2","F"
"18123",385.68,6,"conj","C",991200714.599335,"C","C"
"18124",385.69,6,"conj","A1",282.847999803731,"1","A"
"18125",385.69,6,"conj","M1",0,"1","M"
"18126",385.69,6,"conj","F1",15119581.1967044,"1","F"
"18127",385.69,6,"conj","A2",13808250.2560714,"2","A"
"18128",385.69,6,"conj","M2",26416.3973416502,"2","M"
"18129",385.69,6,"conj","F2",0,"2","F"
"18130",385.69,6,"conj","C",991045469.298206,"C","C"
"18131",385.7,6,"conj","A1",289.22412793702,"1","A"
"18132",385.7,6,"conj","M1",0,"1","M"
"18133",385.7,6,"conj","F1",15210435.2111892,"1","F"
"18134",385.7,6,"conj","A2",13873320.9410189,"2","A"
"18135",385.7,6,"conj","M2",26579.3274743095,"2","M"
"18136",385.7,6,"conj","F2",0,"2","F"
"18137",385.7,6,"conj","C",990889375.292425,"C","C"
"18138",385.71,6,"conj","A1",295.684506689794,"1","A"
"18139",385.71,6,"conj","M1",0,"1","M"
"18140",385.71,6,"conj","F1",15301835.0024175,"1","F"
"18141",385.71,6,"conj","A2",13938698.1654162,"2","A"
"18142",385.71,6,"conj","M2",26743.2622637735,"2","M"
"18143",385.71,6,"conj","F2",0,"2","F"
"18144",385.71,6,"conj","C",990732427.881541,"C","C"
"18145",385.72,6,"conj","A1",302.230115451776,"1","A"
"18146",385.72,6,"conj","M1",0,"1","M"
"18147",385.72,6,"conj","F1",15393783.8470128,"1","F"
"18148",385.72,6,"conj","A2",14004383.3722484,"2","A"
"18149",385.72,6,"conj","M2",26908.2079018476,"2","M"
"18150",385.72,6,"conj","F2",0,"2","F"
"18151",385.72,6,"conj","C",990574622.338776,"C","C"
"18152",385.73,6,"conj","A1",308.861944481714,"1","A"
"18153",385.73,6,"conj","M1",0,"1","M"
"18154",385.73,6,"conj","F1",15486285.0412452,"1","F"
"18155",385.73,6,"conj","A2",14070378.0112799,"2","A"
"18156",385.73,6,"conj","M2",27074.1706184566,"2","M"
"18157",385.73,6,"conj","F2",0,"2","F"
"18158",385.73,6,"conj","C",990415953.910874,"C","C"
"18159",385.74,6,"conj","A1",315.580995025969,"1","A"
"18160",385.74,6,"conj","M1",0,"1","M"
"18161",385.74,6,"conj","F1",15579341.9011525,"1","F"
"18162",385.74,6,"conj","A2",14136683.5390895,"2","A"
"18163",385.74,6,"conj","M2",27241.1566818863,"2","M"
"18164",385.74,6,"conj","F2",0,"2","F"
"18165",385.74,6,"conj","C",990256417.817949,"C","C"
"18166",385.75,6,"conj","A1",322.388279437943,"1","A"
"18167",385.75,6,"conj","M1",0,"1","M"
"18168",385.75,6,"conj","F1",15672957.7626561,"1","F"
"18169",385.75,6,"conj","A2",14203301.4191,"2","A"
"18170",385.75,6,"conj","M2",27409.1723990143,"2","M"
"18171",385.75,6,"conj","F2",0,"2","F"
"18172",385.75,6,"conj","C",990096009.253339,"C","C"
"18173",385.76,6,"conj","A1",329.28482129902,"1","A"
"18174",385.76,6,"conj","M1",0,"1","M"
"18175",385.76,6,"conj","F1",15767135.9816802,"1","F"
"18176",385.76,6,"conj","A2",14270233.1216107,"2","A"
"18177",385.76,6,"conj","M2",27578.2241155484,"2","M"
"18178",385.76,6,"conj","F2",0,"2","F"
"18179",385.76,6,"conj","C",989934723.383449,"C","C"
"18180",385.77,6,"conj","A1",336.271655540765,"1","A"
"18181",385.77,6,"conj","M1",0,"1","M"
"18182",385.77,6,"conj","F1",15861879.9342718,"1","F"
"18183",385.77,6,"conj","A2",14337480.12383,"2","A"
"18184",385.77,6,"conj","M2",27748.3182162651,"2","M"
"18185",385.77,6,"conj","F2",0,"2","F"
"18186",385.77,6,"conj","C",989772555.347605,"C","C"
"18187",385.78,6,"conj","A1",343.349828568444,"1","A"
"18188",385.78,6,"conj","M1",0,"1","M"
"18189",385.78,6,"conj","F1",15957193.0167211,"1","F"
"18190",385.78,6,"conj","A2",14405043.9099074,"2","A"
"18191",385.78,6,"conj","M2",27919.4611252498,"2","M"
"18192",385.78,6,"conj","F2",0,"2","F"
"18193",385.78,6,"conj","C",989609500.257896,"C","C"
"18194",385.79,6,"conj","A1",350.520398385918,"1","A"
"18195",385.79,6,"conj","M1",0,"1","M"
"18196",385.79,6,"conj","F1",16053078.6456829,"1","F"
"18197",385.79,6,"conj","A2",14472925.9709663,"2","A"
"18198",385.79,6,"conj","M2",28091.6593061393,"2","M"
"18199",385.79,6,"conj","F2",0,"2","F"
"18200",385.79,6,"conj","C",989445553.199024,"C","C"
"18201",385.8,6,"conj","A1",357.784434721652,"1","A"
"18202",385.8,6,"conj","M1",0,"1","M"
"18203",385.8,6,"conj","F1",16149540.2582961,"1","F"
"18204",385.8,6,"conj","A2",14541127.8051353,"2","A"
"18205",385.8,6,"conj","M2",28264.9192623602,"2","M"
"18206",385.8,6,"conj","F2",0,"2","F"
"18207",385.8,6,"conj","C",989280709.228146,"C","C"
"18208",385.81,6,"conj","A1",365.143019156562,"1","A"
"18209",385.81,6,"conj","M1",0,"1","M"
"18210",385.81,6,"conj","F1",16246581.3123101,"1","F"
"18211",385.81,6,"conj","A2",14609650.9175832,"2","A"
"18212",385.81,6,"conj","M2",28439.2475373804,"2","M"
"18213",385.81,6,"conj","F2",0,"2","F"
"18214",385.81,6,"conj","C",989114963.374721,"C","C"
"18215",385.82,6,"conj","A1",372.597245252753,"1","A"
"18216",385.82,6,"conj","M1",0,"1","M"
"18217",385.82,6,"conj","F1",16344205.2862051,"1","F"
"18218",385.82,6,"conj","A2",14678496.8205503,"2","A"
"18219",385.82,6,"conj","M2",28614.6507149505,"2","M"
"18220",385.82,6,"conj","F2",0,"2","F"
"18221",385.82,6,"conj","C",988948310.64035,"C","C"
"18222",385.83,6,"conj","A1",380.148218683901,"1","A"
"18223",385.83,6,"conj","M1",0,"1","M"
"18224",385.83,6,"conj","F1",16442415.6793173,"1","F"
"18225",385.83,6,"conj","A2",14747667.0333822,"2","A"
"18226",385.83,6,"conj","M2",28791.1354193522,"2","M"
"18227",385.83,6,"conj","F2",0,"2","F"
"18228",385.83,6,"conj","C",988780745.99862,"C","C"
