SetID,SweepID,gamma_fold,psi_change,gamma_M,psi_M,end_time,A1,M1,A2,M2
pHFC_S.pB10-low,167,-3.6,-0.32,4.044137154730422e-18,-0.03000000000000002,29,0,0,8680.271120712963,2.264070186950002e-6
pHFC_S.pB10-low,168,-3.4,-0.32,6.409525445911306e-18,-0.03000000000000002,29,0,0,8680.271120706893,3.588309427109591e-6
pHFC_S.pB10-low,169,-3.2,-0.32,1.0158413246131107e-17,-0.03000000000000002,29,0,0,8680.271120697213,5.687087184872558e-6
pHFC_S.pB10-low,170,-3,-0.32,1.61e-17,-0.03000000000000002,29,0,0,8680.271120681917,9.01342576776051e-6
pHFC_S.pB10-low,171,-2.8,-0.32,2.5516780398623933e-17,-0.03000000000000002,29,0,0,8680.271120657588,1.4285317148926893e-5
pHFC_S.pB10-low,172,-2.5999999999999996,-0.32,4.044137154730427e-17,-0.03000000000000002,29,0,0,8680.271120619103,2.2640701923711412e-5
pHFC_S.pB10-low,173,-2.4,-0.32,6.409525445911307e-17,-0.03000000000000002,29,0,0,8680.27112055822,3.5883094407268795e-5
pHFC_S.pB10-low,174,-2.2,-0.32,1.0158413246131108e-16,-0.03000000000000002,29,0,0,8680.271120461583,5.68708721907772e-5
pHFC_S.pB10-low,175,-2,-0.32,1.61e-16,-0.03000000000000002,29,0,0,8680.271120308393,9.013425853679884e-5
pHFC_S.pB10-low,176,-1.7999999999999998,-0.32,2.5516780398623935e-16,-0.03000000000000002,29,0,0,8680.271120065698,1.4285317364746562e-4
pHFC_S.pB10-low,177,-1.5999999999999996,-0.32,4.044137154730427e-16,-0.03000000000000002,29,0,0,8680.271119680987,2.2640702465826117e-4
pHFC_S.pB10-low,178,-1.4,-0.32,6.409525445911308e-16,-0.03000000000000002,29,0,0,8680.271119071265,3.588309576899928e-4
pHFC_S.pB10-low,179,-1.1999999999999995,-0.32,1.0158413246131116e-15,-0.03000000000000002,29,0,0,8680.271118104984,5.687087561128937e-4
pHFC_S.pB10-low,180,-1,-0.32,1.61e-15,-0.03000000000000002,29,0,0,8680.271116573505,9.013426712873795e-4
pHFC_S.pB10-low,181,-0.7999999999999998,-0.32,2.551678039862394e-15,-0.03000000000000002,29,0,0,8680.271114146339,0.0014285319522944224
