"","Time","Cycle","Phase","Cell_types","Density","Host","Genotype"
"506",0.72,1,"conj","M1",13197952.281642,"1","M"
"507",0.72,1,"conj","F1",0,"1","F"
"508",0.72,1,"conj","A2",0,"2","A"
"509",0.72,1,"conj","M2",1.48735433644457,"2","M"
"510",0.72,1,"conj","F2",12828273.4583018,"2","F"
"511",0.72,1,"conj","C",993973772.543325,"C","C"
"512",0.73,1,"conj","A1",1.23281186601467,"1","A"
"513",0.73,1,"conj","M1",13248911.6126864,"1","M"
"514",0.73,1,"conj","F1",0,"1","F"
"515",0.73,1,"conj","A2",0,"2","A"
"516",0.73,1,"conj","M2",1.51656412132208,"2","M"
"517",0.73,1,"conj","F2",12872725.1794871,"2","F"
"518",0.73,1,"conj","C",993878361.458355,"C","C"
"519",0.74,1,"conj","A1",1.23635140700373,"1","A"
"520",0.74,1,"conj","M1",13300067.6566595,"1","M"
"521",0.74,1,"conj","F1",0,"1","F"
"522",0.74,1,"conj","A2",0,"2","A"
"523",0.74,1,"conj","M2",1.54605890065349,"2","M"
"524",0.74,1,"conj","F2",12917330.8892205,"2","F"
"525",0.74,1,"conj","C",993782599.671612,"C","C"
"526",0.75,1,"conj","A1",1.23990110700421,"1","A"
"527",0.75,1,"conj","M1",13351421.1725327,"1","M"
"528",0.75,1,"conj","F1",0,"1","F"
"529",0.75,1,"conj","A2",0,"2","A"
"530",0.75,1,"conj","M2",1.57584103819905,"2","M"
"531",0.75,1,"conj","F2",12962091.1206313,"2","F"
"532",0.75,1,"conj","C",993686485.890995,"C","C"
"533",0.76,1,"conj","A1",1.24346099515101,"1","A"
"534",0.76,1,"conj","M1",13402972.9222025,"1","M"
"535",0.76,1,"conj","F1",0,"1","F"
"536",0.76,1,"conj","A2",0,"2","A"
"537",0.76,1,"conj","M2",1.60591291610968,"2","M"
"538",0.76,1,"conj","F2",13007006.4086924,"2","F"
"539",0.76,1,"conj","C",993590018.81963,"C","C"
"540",0.77,1,"conj","A1",1.2470311006624,"1","A"
"541",0.77,1,"conj","M1",13454723.6705024,"1","M"
"542",0.77,1,"conj","F1",0,"1","F"
"543",0.77,1,"conj","A2",0,"2","A"
"544",0.77,1,"conj","M2",1.63627693506588,"2","M"
"545",0.77,1,"conj","F2",13052077.2902263,"2","F"
"546",0.77,1,"conj","C",993493197.15586,"C","C"
"547",0.78,1,"conj","A1",1.25061145284029,"1","A"
"548",0.78,1,"conj","M1",13506674.1852136,"1","M"
"549",0.78,1,"conj","F1",0,"1","F"
"550",0.78,1,"conj","A2",0,"2","A"
"551",0.78,1,"conj","M2",1.66693551441766,"2","M"
"552",0.78,1,"conj","F2",13097304.3039115,"2","F"
"553",0.78,1,"conj","C",993396019.593223,"C","C"
"554",0.79,1,"conj","A1",1.25420208107047,"1","A"
"555",0.79,1,"conj","M1",13558825.2370765,"1","M"
"556",0.79,1,"conj","F1",0,"1","F"
"557",0.79,1,"conj","A2",0,"2","A"
"558",0.79,1,"conj","M2",1.6978910923255,"2","M"
"559",0.79,1,"conj","F2",13142687.9902894,"2","F"
"560",0.79,1,"conj","C",993298484.820434,"C","C"
"561",0.8,1,"conj","A1",1.25780301482283,"1","A"
"562",0.8,1,"conj","M1",13611177.599802,"1","M"
"563",0.8,1,"conj","F1",0,"1","F"
"564",0.8,1,"conj","A2",0,"2","A"
"565",0.8,1,"conj","M2",1.72914612590235,"2","M"
"566",0.8,1,"conj","F2",13188228.8917702,"2","F"
"567",0.8,1,"conj","C",993200591.52137,"C","C"
"568",0.81,1,"conj","A1",1.26141428365162,"1","A"
"569",0.81,1,"conj","M1",13663732.0500834,"1","M"
"570",0.81,1,"conj","F1",0,"1","F"
"571",0.81,1,"conj","A2",0,"2","A"
"572",0.81,1,"conj","M2",1.76070309135674,"2","M"
"573",0.81,1,"conj","F2",13233927.5526394,"2","F"
"574",0.81,1,"conj","C",993102338.375049,"C","C"
"575",0.82,1,"conj","A1",1.26503591719568,"1","A"
"576",0.82,1,"conj","M1",13716489.3676072,"1","M"
"577",0.82,1,"conj","F1",0,"1","F"
"578",0.82,1,"conj","A2",0,"2","A"
"579",0.82,1,"conj","M2",1.79256448413688,"2","M"
"580",0.82,1,"conj","F2",13279784.5190647,"2","F"
"581",0.82,1,"conj","C",993003724.055616,"C","C"
"582",0.83,1,"conj","A1",1.26866794517869,"1","A"
"583",0.83,1,"conj","M1",13769450.3350649,"1","M"
"584",0.83,1,"conj","F1",0,"1","F"
"585",0.83,1,"conj","A2",0,"2","A"
"586",0.83,1,"conj","M2",1.82473281907587,"2","M"
"587",0.83,1,"conj","F2",13325800.339102,"2","F"
"588",0.83,1,"conj","C",992904747.232318,"C","C"
"589",0.84,1,"conj","A1",1.2723103974094,"1","A"
"590",0.84,1,"conj","M1",13822615.7381648,"1","M"
"591",0.84,1,"conj","F1",0,"1","F"
"592",0.84,1,"conj","A2",0,"2","A"
"593",0.84,1,"conj","M2",1.85721063053801,"2","M"
"594",0.84,1,"conj","F2",13371975.562702,"2","F"
"595",0.84,1,"conj","C",992805406.569496,"C","C"
"596",0.85,1,"conj","A1",1.27596330378187,"1","A"
"597",0.85,1,"conj","M1",13875986.3656432,"1","M"
"598",0.85,1,"conj","F1",0,"1","F"
"599",0.85,1,"conj","A2",0,"2","A"
"600",0.85,1,"conj","M2",1.89000047256614,"2","M"
"601",0.85,1,"conj","F2",13418310.7417171,"2","F"
"602",0.85,1,"conj","C",992705700.726558,"C","C"
"603",0.86,1,"conj","A1",1.27962669427574,"1","A"
"604",0.86,1,"conj","M1",13929563.0092763,"1","M"
"605",0.86,1,"conj","F1",0,"1","F"
"606",0.86,1,"conj","A2",0,"2","A"
"607",0.86,1,"conj","M2",1.92310491903015,"2","M"
"608",0.86,1,"conj","F2",13464806.4299073,"2","F"
"609",0.86,1,"conj","C",992605628.357965,"C","C"
"610",0.87,1,"conj","A1",1.28330059895643,"1","A"
"611",0.87,1,"conj","M1",13983346.4638917,"1","M"
"612",0.87,1,"conj","F1",0,"1","F"
"613",0.87,1,"conj","A2",0,"2","A"
"614",0.87,1,"conj","M2",1.95652656377653,"2","M"
"615",0.87,1,"conj","F2",13511463.1829476,"2","F"
"616",0.87,1,"conj","C",992505188.113212,"C","C"
"617",0.88,1,"conj","A1",1.28698504797543,"1","A"
"618",0.88,1,"conj","M1",14037337.5273804,"1","M"
"619",0.88,1,"conj","F1",0,"1","F"
"620",0.88,1,"conj","A2",0,"2","A"
"621",0.88,1,"conj","M2",1.99026802077903,"2","M"
"622",0.88,1,"conj","F2",13558281.5584338,"2","F"
"623",0.88,1,"conj","C",992404378.636809,"C","C"
"624",0.89,1,"conj","A1",1.2906800715705,"1","A"
"625",0.89,1,"conj","M1",14091537.0007082,"1","M"
"626",0.89,1,"conj","F1",0,"1","F"
"627",0.89,1,"conj","A2",0,"2","A"
"628",0.89,1,"conj","M2",2.02433192429054,"2","M"
"629",0.89,1,"conj","F2",13605262.1158895,"2","F"
"630",0.89,1,"conj","C",992303198.568264,"C","C"
"631",0.9,1,"conj","A1",1.29438570006596,"1","A"
"632",0.9,1,"conj","M1",14145945.687928,"1","M"
"633",0.9,1,"conj","F1",0,"1","F"
"634",0.9,1,"conj","A2",0,"2","A"
"635",0.9,1,"conj","M2",2.05872092899595,"2","M"
"636",0.9,1,"conj","F2",13652405.416773,"2","F"
"637",0.9,1,"conj","C",992201646.542065,"C","C"
"638",0.91,1,"conj","A1",1.29810196387292,"1","A"
"639",0.91,1,"conj","M1",14200564.3961913,"1","M"
"640",0.91,1,"conj","F1",0,"1","F"
"641",0.91,1,"conj","A2",0,"2","A"
"642",0.91,1,"conj","M2",2.09343771016624,"2","M"
"643",0.91,1,"conj","F2",13699712.0244835,"2","F"
"644",0.91,1,"conj","C",992099721.187656,"C","C"
"645",0.92,1,"conj","A1",1.30182889348949,"1","A"
"646",0.92,1,"conj","M1",14255393.9357603,"1","M"
"647",0.92,1,"conj","F1",0,"1","F"
"648",0.92,1,"conj","A2",0,"2","A"
"649",0.92,1,"conj","M2",2.12848496381375,"2","M"
"650",0.92,1,"conj","F2",13747182.5043679,"2","F"
"651",0.92,1,"conj","C",991997421.129426,"C","C"
"652",0.93,1,"conj","A1",1.30556651950109,"1","A"
"653",0.93,1,"conj","M1",14310435.1200195,"1","M"
"654",0.93,1,"conj","F1",0,"1","F"
"655",0.93,1,"conj","A2",0,"2","A"
"656",0.93,1,"conj","M2",2.16386540684847,"2","M"
"657",0.93,1,"conj","F2",13794817.4237278,"2","F"
"658",0.93,1,"conj","C",991894744.986687,"C","C"
"659",0.94,1,"conj","A1",1.30931487258066,"1","A"
"660",0.94,1,"conj","M1",14365688.7654884,"1","M"
"661",0.94,1,"conj","F1",0,"1","F"
"662",0.94,1,"conj","A2",0,"2","A"
"663",0.94,1,"conj","M2",2.19958177723561,"2","M"
"664",0.94,1,"conj","F2",13842617.3518259,"2","F"
"665",0.94,1,"conj","C",991791691.373653,"C","C"
"666",0.95,1,"conj","A1",1.31307398348892,"1","A"
"667",0.95,1,"conj","M1",14421155.691833,"1","M"
"668",0.95,1,"conj","F1",0,"1","F"
"669",0.95,1,"conj","A2",0,"2","A"
"670",0.95,1,"conj","M2",2.23563683415432,"2","M"
"671",0.95,1,"conj","F2",13890582.8598929,"2","F"
"672",0.95,1,"conj","C",991688258.899425,"C","C"
"673",0.96,1,"conj","A1",1.31684388307463,"1","A"
"674",0.96,1,"conj","M1",14476836.721878,"1","M"
"675",0.96,1,"conj","F1",0,"1","F"
"676",0.96,1,"conj","A2",0,"2","A"
"677",0.96,1,"conj","M2",2.27203335815754,"2","M"
"678",0.96,1,"conj","F2",13938714.5211342,"2","F"
"679",0.96,1,"conj","C",991584446.16797,"C","C"
"680",0.97,1,"conj","A1",1.32062460227479,"1","A"
"681",0.97,1,"conj","M1",14532732.681619,"1","M"
"682",0.97,1,"conj","F1",0,"1","F"
"683",0.97,1,"conj","A2",0,"2","A"
"684",0.97,1,"conj","M2",2.30877415133308,"2","M"
"685",0.97,1,"conj","F2",13987012.9107371,"2","F"
"686",0.97,1,"conj","C",991480251.778103,"C","C"
"687",0.98,1,"conj","A1",1.32441617211498,"1","A"
"688",0.98,1,"conj","M1",14588844.4002347,"1","M"
"689",0.98,1,"conj","F1",0,"1","F"
"690",0.98,1,"conj","A2",0,"2","A"
"691",0.98,1,"conj","M2",2.34586203746591,"2","M"
"692",0.98,1,"conj","F2",14035478.6058769,"2","F"
"693",0.98,1,"conj","C",991375674.323466,"C","C"
"694",0.99,1,"conj","A1",1.32821862370953,"1","A"
"695",0.99,1,"conj","M1",14645172.7100992,"1","M"
"696",0.99,1,"conj","F1",0,"1","F"
"697",0.99,1,"conj","A2",0,"2","A"
"698",0.99,1,"conj","M2",2.38329986220157,"2","M"
"699",0.99,1,"conj","F2",14084112.1857245,"2","F"
"700",0.99,1,"conj","C",991270712.392511,"C","C"
"701",1,1,"conj","A1",1.33203198826182,"1","A"
"702",1,1,"conj","M1",14701718.4467941,"1","M"
"703",1,1,"conj","F1",0,"1","F"
"704",1,1,"conj","A2",0,"2","A"
"705",1,1,"conj","M2",2.42109049321094,"2","M"
"706",1,1,"conj","F2",14132914.2314527,"2","F"
"707",1,1,"conj","C",991165364.568482,"C","C"
"708",1.01,1,"conj","A1",1.3358562970645,"1","A"
"709",1.01,1,"conj","M1",14758482.449121,"1","M"
"710",1.01,1,"conj","F1",0,"1","F"
"711",1.01,1,"conj","A2",0,"2","A"
"712",1.01,1,"conj","M2",2.45923682035608,"2","M"
"713",1.01,1,"conj","F2",14181885.3262434,"2","F"
"714",1.01,1,"conj","C",991059629.429392,"C","C"
"715",1.02,1,"conj","A1",1.33969158149979,"1","A"
"716",1.02,1,"conj","M1",14815465.5591138,"1","M"
"717",1.02,1,"conj","F1",0,"1","F"
"718",1.02,1,"conj","A2",0,"2","A"
"719",1.02,1,"conj","M2",2.49774175585741,"2","M"
"720",1.02,1,"conj","F2",14231026.0552946,"2","F"
"721",1.02,1,"conj","C",990953505.548005,"C","C"
"722",1.03,1,"conj","A1",1.34353787303968,"1","A"
"723",1.03,1,"conj","M1",14872668.6220513,"1","M"
"724",1.03,1,"conj","F1",0,"1","F"
"725",1.03,1,"conj","A2",0,"2","A"
"726",1.03,1,"conj","M2",2.53660823446206,"2","M"
"727",1.03,1,"conj","F2",14280337.0058271,"2","F"
"728",1.03,1,"conj","C",990846991.49182,"C","C"
"729",1.04,1,"conj","A1",1.34739520324624,"1","A"
"730",1.04,1,"conj","M1",14930092.4864692,"1","M"
"731",1.04,1,"conj","F1",0,"1","F"
"732",1.04,1,"conj","A2",0,"2","A"
"733",1.04,1,"conj","M2",2.57583921361357,"2","M"
"734",1.04,1,"conj","F2",14329818.7670915,"2","F"
"735",1.04,1,"conj","C",990740085.823047,"C","C"
"736",1.05,1,"conj","A1",1.35126360377183,"1","A"
"737",1.05,1,"conj","M1",14987738.0041732,"1","M"
"738",1.05,1,"conj","F1",0,"1","F"
"739",1.05,1,"conj","A2",0,"2","A"
"740",1.05,1,"conj","M2",2.61543767362269,"2","M"
"741",1.05,1,"conj","F2",14379471.9303755,"2","F"
"742",1.05,1,"conj","C",990632787.09859,"C","C"
"743",1.06,1,"conj","A1",1.35514310635938,"1","A"
"744",1.06,1,"conj","M1",15045606.0302512,"1","M"
"745",1.06,1,"conj","F1",0,"1","F"
"746",1.06,1,"conj","A2",0,"2","A"
"747",1.06,1,"conj","M2",2.65540661783962,"2","M"
"748",1.06,1,"conj","F2",14429297.0890104,"2","F"
"749",1.06,1,"conj","C",990525093.870026,"C","C"
"750",1.07,1,"conj","A1",1.35903374284265,"1","A"
"751",1.07,1,"conj","M1",15103697.4230862,"1","M"
"752",1.07,1,"conj","F1",0,"1","F"
"753",1.07,1,"conj","A2",0,"2","A"
"754",1.07,1,"conj","M2",2.69574907282743,"2","M"
"755",1.07,1,"conj","F2",14479294.8383786,"2","F"
"756",1.07,1,"conj","C",990417004.683588,"C","C"
"757",1.08,1,"conj","A1",1.36293554514648,"1","A"
"758",1.08,1,"conj","M1",15162013.0443685,"1","M"
"759",1.08,1,"conj","F1",0,"1","F"
"760",1.08,1,"conj","A2",0,"2","A"
"761",1.08,1,"conj","M2",2.73646808853676,"2","M"
"762",1.08,1,"conj","F2",14529465.7759207,"2","F"
"763",1.08,1,"conj","C",990308518.08014,"C","C"
"764",1.09,1,"conj","A1",1.36684854528705,"1","A"
"765",1.09,1,"conj","M1",15220553.759109,"1","M"
"766",1.09,1,"conj","F1",0,"1","F"
"767",1.09,1,"conj","A2",0,"2","A"
"768",1.09,1,"conj","M2",2.77756673848187,"2","M"
"769",1.09,1,"conj","F2",14579810.501142,"2","F"
"770",1.09,1,"conj","C",990199632.595164,"C","C"
"771",1.1,1,"conj","A1",1.37077277537215,"1","A"
"772",1.1,1,"conj","M1",15279320.4356515,"1","M"
"773",1.1,1,"conj","F1",0,"1","F"
"774",1.1,1,"conj","A2",0,"2","A"
"775",1.1,1,"conj","M2",2.81904811991801,"2","M"
"776",1.1,1,"conj","F2",14630329.6156202,"2","F"
"777",1.1,1,"conj","C",990090346.758736,"C","C"
"778",1.11,1,"conj","A1",1.37470826760142,"1","A"
"779",1.11,1,"conj","M1",15338313.9456857,"1","M"
"780",1.11,1,"conj","F1",0,"1","F"
"781",1.11,1,"conj","A2",0,"2","A"
"782",1.11,1,"conj","M2",2.86091535401998,"2","M"
"783",1.11,1,"conj","F2",14681023.7230125,"2","F"
"784",1.11,1,"conj","C",989980659.095504,"C","C"
"785",1.12,1,"conj","A1",1.37865505426663,"1","A"
"786",1.12,1,"conj","M1",15397535.1642602,"1","M"
"787",1.12,1,"conj","F1",0,"1","F"
"788",1.12,1,"conj","A2",0,"2","A"
"789",1.12,1,"conj","M2",2.9031715860622,"2","M"
"790",1.12,1,"conj","F2",14731893.4290624,"2","F"
"791",1.12,1,"conj","C",989870568.124674,"C","C"
"792",1.13,1,"conj","A1",1.38261316775195,"1","A"
"793",1.13,1,"conj","M1",15456984.969795,"1","M"
"794",1.13,1,"conj","F1",0,"1","F"
"795",1.13,1,"conj","A2",0,"2","A"
"796",1.13,1,"conj","M2",2.94581998559995,"2","M"
"797",1.13,1,"conj","F2",14782939.3416071,"2","F"
"798",1.13,1,"conj","C",989760072.359986,"C","C"
"799",1.14,1,"conj","A1",1.38658264053417,"1","A"
"800",1.14,1,"conj","M1",15516664.2440949,"1","M"
"801",1.14,1,"conj","F1",0,"1","F"
"802",1.14,1,"conj","A2",0,"2","A"
"803",1.14,1,"conj","M2",2.98886374665208,"2","M"
"804",1.14,1,"conj","F2",14834162.0705848,"2","F"
"805",1.14,1,"conj","C",989649170.309693,"C","C"
"806",1.15,1,"conj","A1",1.39056350518302,"1","A"
"807",1.15,1,"conj","M1",15576573.8723623,"1","M"
"808",1.15,1,"conj","F1",0,"1","F"
"809",1.15,1,"conj","A2",0,"2","A"
"810",1.15,1,"conj","M2",3.032306087885,"2","M"
"811",1.15,1,"conj","F2",14885562.2280419,"2","F"
"812",1.15,1,"conj","C",989537860.476542,"C","C"
"813",1.16,1,"conj","A1",1.39455579436138,"1","A"
"814",1.16,1,"conj","M1",15636714.7432102,"1","M"
"815",1.16,1,"conj","F1",0,"1","F"
"816",1.16,1,"conj","A2",0,"2","A"
"817",1.16,1,"conj","M2",3.07615025279804,"2","M"
"818",1.16,1,"conj","F2",14937140.4281401,"2","F"
"819",1.16,1,"conj","C",989426141.357757,"C","C"
"820",1.17,1,"conj","A1",1.39855954082561,"1","A"
"821",1.17,1,"conj","M1",15697087.7486755,"1","M"
"822",1.17,1,"conj","F1",0,"1","F"
"823",1.17,1,"conj","A2",0,"2","A"
"824",1.17,1,"conj","M2",3.12039950991025,"2","M"
"825",1.17,1,"conj","F2",14988897.2871638,"2","F"
"826",1.17,1,"conj","C",989314011.445013,"C","C"
"827",1.18,1,"conj","A1",1.40257477742574,"1","A"
"828",1.18,1,"conj","M1",15757693.784232,"1","M"
"829",1.18,1,"conj","F1",0,"1","F"
"830",1.18,1,"conj","A2",0,"2","A"
"831",1.18,1,"conj","M2",3.16505715294851,"2","M"
"832",1.18,1,"conj","F2",15040833.4235275,"2","F"
"833",1.18,1,"conj","C",989201469.224417,"C","C"
"834",1.19,1,"conj","A1",1.4066015371058,"1","A"
"835",1.19,1,"conj","M1",15818533.7488036,"1","M"
"836",1.19,1,"conj","F1",0,"1","F"
"837",1.19,1,"conj","A2",0,"2","A"
"838",1.19,1,"conj","M2",3.21012650103707,"2","M"
"839",1.19,1,"conj","F2",15092949.457783,"2","F"
"840",1.19,1,"conj","C",989088513.176491,"C","C"
"841",1.2,1,"conj","A1",1.41063985290404,"1","A"
"842",1.2,1,"conj","M1",15879608.5447777,"1","M"
"843",1.2,1,"conj","F1",0,"1","F"
"844",1.2,1,"conj","A2",0,"2","A"
"845",1.2,1,"conj","M2",3.2556108988885,"2","M"
"846",1.2,1,"conj","F2",15145246.0126269,"2","F"
"847",1.2,1,"conj","C",988975141.776148,"C","C"
"848",1.21,1,"conj","A1",1.41468975795325,"1","A"
"849",1.21,1,"conj","M1",15940919.0780184,"1","M"
"850",1.21,1,"conj","F1",0,"1","F"
"851",1.21,1,"conj","A2",0,"2","A"
"852",1.21,1,"conj","M2",3.30151371699605,"2","M"
"853",1.21,1,"conj","F2",15197723.7129077,"2","F"
"854",1.21,1,"conj","C",988861353.492671,"C","C"
"855",1.22,1,"conj","A1",1.41875128548097,"1","A"
"856",1.22,1,"conj","M1",16002466.2578799,"1","M"
"857",1.22,1,"conj","F1",0,"1","F"
"858",1.22,1,"conj","A2",0,"2","A"
"859",1.22,1,"conj","M2",3.34783835182744,"2","M"
"860",1.22,1,"conj","F2",15250383.1856337,"2","F"
"861",1.22,1,"conj","C",988747146.789695,"C","C"
"862",1.23,1,"conj","A1",1.4228244688098,"1","A"
"863",1.23,1,"conj","M1",16064250.9972198,"1","M"
"864",1.23,1,"conj","F1",0,"1","F"
"865",1.23,1,"conj","A2",0,"2","A"
"866",1.23,1,"conj","M2",3.39458822602006,"2","M"
"867",1.23,1,"conj","F2",15303225.0599797,"2","F"
"868",1.23,1,"conj","C",988632520.125184,"C","C"
"869",1.24,1,"conj","A1",1.42690934135765,"1","A"
"870",1.24,1,"conj","M1",16126274.2124128,"1","M"
"871",1.24,1,"conj","F1",0,"1","F"
"872",1.24,1,"conj","A2",0,"2","A"
"873",1.24,1,"conj","M2",3.4417667885777,"2","M"
"874",1.24,1,"conj","F2",15356249.9672955,"2","F"
"875",1.24,1,"conj","C",988517471.951409,"C","C"
"876",1.25,1,"conj","A1",1.43100593663805,"1","A"
"877",1.25,1,"conj","M1",16188536.8233641,"1","M"
"878",1.25,1,"conj","F1",0,"1","F"
"879",1.25,1,"conj","A2",0,"2","A"
"880",1.25,1,"conj","M2",3.48937751506862,"2","M"
"881",1.25,1,"conj","F2",15409458.5411123,"2","F"
"882",1.25,1,"conj","C",988402000.714931,"C","C"
"883",1.26,1,"conj","A1",1.43511428826034,"1","A"
"884",1.26,1,"conj","M1",16251039.7535227,"1","M"
"885",1.26,1,"conj","F1",0,"1","F"
"886",1.26,1,"conj","A2",0,"2","A"
"887",1.26,1,"conj","M2",3.53742390782517,"2","M"
"888",1.26,1,"conj","F2",15462851.417151,"2","F"
"889",1.26,1,"conj","C",988286104.856576,"C","C"
"890",1.27,1,"conj","A1",1.43923442993005,"1","A"
"891",1.27,1,"conj","M1",16313783.9298956,"1","M"
"892",1.27,1,"conj","F1",0,"1","F"
"893",1.27,1,"conj","A2",0,"2","A"
"894",1.27,1,"conj","M2",3.5859094961449,"2","M"
"895",1.27,1,"conj","F2",15516429.2333293,"2","F"
"896",1.27,1,"conj","C",988169782.811416,"C","C"
"897",1.28,1,"conj","A1",1.44336639544908,"1","A"
"898",1.28,1,"conj","M1",16376770.2830609,"1","M"
"899",1.28,1,"conj","F1",0,"1","F"
"900",1.28,1,"conj","A2",0,"2","A"
"901",1.28,1,"conj","M2",3.63483783649311,"2","M"
"902",1.28,1,"conj","F2",15570192.6297696,"2","F"
"903",1.28,1,"conj","C",988053033.008748,"C","C"
"904",1.29,1,"conj","A1",1.44751021871602,"1","A"
"905",1.29,1,"conj","M1",16439999.7471818,"1","M"
"906",1.29,1,"conj","F1",0,"1","F"
"907",1.29,1,"conj","A2",0,"2","A"
"908",1.29,1,"conj","M2",3.68421251270693,"2","M"
"909",1.29,1,"conj","F2",15624142.2488062,"2","F"
"910",1.29,1,"conj","C",987935853.872069,"C","C"
"911",1.3,1,"conj","A1",1.45166593372642,"1","A"
"912",1.3,1,"conj","M1",16503473.2600203,"1","M"
"913",1.3,1,"conj","F1",0,"1","F"
"914",1.3,1,"conj","A2",0,"2","A"
"915",1.3,1,"conj","M2",3.73403713620091,"2","M"
"916",1.3,1,"conj","F2",15678278.7349933,"2","F"
"917",1.3,1,"conj","C",987818243.81906,"C","C"
"918",1.31,1,"conj","A1",1.45583357457307,"1","A"
"919",1.31,1,"conj","M1",16567191.7629512,"1","M"
"920",1.31,1,"conj","F1",0,"1","F"
"921",1.31,1,"conj","A2",0,"2","A"
"922",1.31,1,"conj","M2",3.78431534617413,"2","M"
"923",1.31,1,"conj","F2",15732602.7351124,"2","F"
"924",1.31,1,"conj","C",987700201.261562,"C","C"
"925",1.32,1,"conj","A1",1.46001317544625,"1","A"
"926",1.32,1,"conj","M1",16631156.2009756,"1","M"
"927",1.32,1,"conj","F1",0,"1","F"
"928",1.32,1,"conj","A2",0,"2","A"
"929",1.32,1,"conj","M2",3.83505080981886,"2","M"
"930",1.32,1,"conj","F2",15787114.8981801,"2","F"
"931",1.32,1,"conj","C",987581724.605552,"C","C"
"932",1.33,1,"conj","A1",1.46420477063405,"1","A"
"933",1.33,1,"conj","M1",16695367.5227353,"1","M"
"934",1.33,1,"conj","F1",0,"1","F"
"935",1.33,1,"conj","A2",0,"2","A"
"936",1.33,1,"conj","M2",3.88624722253074,"2","M"
"937",1.33,1,"conj","F2",15841815.8754556,"2","F"
"938",1.33,1,"conj","C",987462812.251126,"C","C"
"939",1.34,1,"conj","A1",1.46840839452259,"1","A"
"940",1.34,1,"conj","M1",16759826.6805265,"1","M"
"941",1.34,1,"conj","F1",0,"1","F"
"942",1.34,1,"conj","A2",0,"2","A"
"943",1.34,1,"conj","M2",3.93790830812055,"2","M"
"944",1.34,1,"conj","F2",15896706.3204487,"2","F"
"945",1.34,1,"conj","C",987343462.592474,"C","C"
"946",1.35,1,"conj","A1",1.47262408159637,"1","A"
"947",1.35,1,"conj","M1",16824534.6303137,"1","M"
"948",1.35,1,"conj","F1",0,"1","F"
"949",1.35,1,"conj","A2",0,"2","A"
"950",1.35,1,"conj","M2",3.99003781902755,"2","M"
"951",1.35,1,"conj","F2",15951786.8889274,"2","F"
"952",1.35,1,"conj","C",987223674.01786,"C","C"
"953",1.36,1,"conj","A1",1.47685186643849,"1","A"
"954",1.36,1,"conj","M1",16889492.3317443,"1","M"
"955",1.36,1,"conj","F1",0,"1","F"
"956",1.36,1,"conj","A2",0,"2","A"
"957",1.36,1,"conj","M2",4.04263953653435,"2","M"
"958",1.36,1,"conj","F2",16007058.2389256,"2","F"
"959",1.36,1,"conj","C",987103444.909599,"C","C"
"960",1.37,1,"conj","A1",1.48109178373095,"1","A"
"961",1.37,1,"conj","M1",16954700.7481623,"1","M"
"962",1.37,1,"conj","F1",0,"1","F"
"963",1.37,1,"conj","A2",0,"2","A"
"964",1.37,1,"conj","M2",4.09571727098343,"2","M"
"965",1.37,1,"conj","F2",16062521.0307512,"2","F"
"966",1.37,1,"conj","C",986982773.644035,"C","C"
"967",1.38,1,"conj","A1",1.48534386825496,"1","A"
"968",1.38,1,"conj","M1",17020160.8466224,"1","M"
"969",1.38,1,"conj","F1",0,"1","F"
"970",1.38,1,"conj","A2",0,"2","A"
"971",1.38,1,"conj","M2",4.14927486199525,"2","M"
"972",1.38,1,"conj","F2",16118175.9269934,"2","F"
"973",1.38,1,"conj","C",986861658.59152,"C","C"
"974",1.39,1,"conj","A1",1.48960815489116,"1","A"
"975",1.39,1,"conj","M1",17085873.597905,"1","M"
"976",1.39,1,"conj","F1",0,"1","F"
"977",1.39,1,"conj","A2",0,"2","A"
"978",1.39,1,"conj","M2",4.20331617868796,"2","M"
"979",1.39,1,"conj","F2",16174023.592531,"2","F"
"980",1.39,1,"conj","C",986740098.116391,"C","C"
"981",1.4,1,"conj","A1",1.49388467861996,"1","A"
"982",1.4,1,"conj","M1",17151839.9765294,"1","M"
"983",1.4,1,"conj","F1",0,"1","F"
"984",1.4,1,"conj","A2",0,"2","A"
"985",1.4,1,"conj","M2",4.25784511989875,"2","M"
"986",1.4,1,"conj","F2",16230064.6945404,"2","F"
"987",1.4,1,"conj","C",986618090.576949,"C","C"
"988",1.41,1,"conj","A1",1.49817347452181,"1","A"
"989",1.41,1,"conj","M1",17218060.9607694,"1","M"
"990",1.41,1,"conj","F1",0,"1","F"
"991",1.41,1,"conj","A2",0,"2","A"
"992",1.41,1,"conj","M2",4.31286561440686,"2","M"
"993",1.41,1,"conj","F2",16286299.9025028,"2","F"
"994",1.41,1,"conj","C",986495634.325434,"C","C"
"995",1.42,1,"conj","A1",1.50247457777745,"1","A"
"996",1.42,1,"conj","M1",17284537.5326666,"1","M"
"997",1.42,1,"conj","F1",0,"1","F"
"998",1.42,1,"conj","A2",0,"2","A"
"999",1.42,1,"conj","M2",4.36838162115819,"2","M"
"1000",1.42,1,"conj","F2",16342729.888213,"2","F"
"1001",1.42,1,"conj","C",986372727.708006,"C","C"
"1002",1.43,1,"conj","A1",1.50678802366823,"1","A"
"1003",1.43,1,"conj","M1",17351270.6780455,"1","M"
"1004",1.43,1,"conj","F1",0,"1","F"
"1005",1.43,1,"conj","A2",0,"2","A"
