SetID,SweepID,gamma_M,psi_M,end_time,A1,M1,A2,M2
pLFC_S.pB10,207,2.335819315512958e-13,0.09036912751677847,187.1,0,0,54119384.16475922,2.5841113001574644e-16
pLFC_S.pB10,208,2.6432030123085106e-13,0.09036912751677847,187.1,0,0,54119384.16475922,2.924180150017577e-16
pLFC_S.pB10,209,2.9910370711796725e-13,0.09036912751677847,187.1,0,0,54119384.16475922,3.309003673254605e-16
pLFC_S.pB10,210,3.3846445844345297e-13,0.09036912751677847,187.1,0,0,54119384.16475922,3.744472256805132e-16
pLFC_S.pB10,211,3.830049140254818e-13,0.09036912751677847,187.1,0,0,54119384.16475922,4.2372516799064497e-16
pLFC_S.pB10,212,4.334067004916414e-13,0.09036912751677847,187.1,0,0,54119384.16475922,4.794885220508467e-16
pLFC_S.pB10,213,4.904411435790459e-13,0.09036912751677847,187.1,0,0,54119384.16475922,5.425909217565059e-16
pLFC_S.pB10,214,5.549810721483299e-13,0.09036912751677847,187.1,0,0,54119384.16475922,6.13998386530543e-16
pLFC_S.pB10,215,6.280141755547251e-13,0.09036912751677847,187.1,0,0,54119384.16475922,6.948041250816887e-16
pLFC_S.pB10,216,7.106581187912435e-13,0.09036912751677847,187.1,0,0,54119384.16475922,7.862452912882144e-16
pLFC_S.pB10,217,8.041776467192218e-13,0.09036912751677847,187.1,0,0,54119384.16475922,8.897219502250354e-16
pLFC_S.pB10,218,9.10003939141424e-13,0.09036912751677847,187.1,0,0,54119384.16475922,1.0068185466223255e-15
pLFC_S.pB10,219,1.0297565129188905e-12,0.09036912751677847,187.1,0,0,54119384.16475922,1.1393282069127099e-15
pLFC_S.pB10,220,1.1652680063114277e-12,0.09036912751677847,187.1,0,0,54119384.16475922,1.2892802501217296e-15
pLFC_S.pB10,221,1.3186122248298581e-12,0.09036912751677847,187.1,0,0,54119384.16475922,1.4589713329024665e-15
pLFC_S.pB10,222,1.4921358778008499e-12,0.09036912751677847,187.1,0,0,54119384.16475922,1.6510007108341507e-15
pLFC_S.pB10,223,1.6884944913261273e-12,0.09036912751677847,187.1,0,0,54119384.16475922,1.8683101626396486e-15
pLFC_S.pB10,224,1.9106930472314555e-12,0.09036912751677847,187.1,0,0,54119384.16475922,2.114229197310706e-15
pLFC_S.pB10,225,2.162131969925083e-12,0.09036912751677847,187.1,0,0,54119384.16475922,2.3925262475064305e-15
pLFC_S.pB10,226,2.4466591649275234e-12,0.09036912751677847,187.1,0,0,54119384.16475922,2.7074666474430182e-15
