SetID,SweepID,gamma_M,psi_M,end_time,A1,M1,A2,M2,log_gamma_M,Anc,Mut,Anc_freq,Mut_freq,Mut_freq0,Mut_freq_change,Mut_freq_inv
pLFC_S.pB10,95,1.1612332700672657e-13,0.11702564102564098,216,0,0,1000053655.2323602,5.144742014303361e-15,-12.935080529850666,1000053655.2323602,5.144742014303361e-15,1,5.144465986785471e-24,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,96,1.8622915610745218e-13,0.11702564102564098,216,0,0,1000053655.2323602,8.251062335307727e-15,-12.729952324722461,1000053655.2323602,8.251062335307727e-15,1,8.250619646393484e-24,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,97,2.986591882825131e-13,0.11702564102564098,216,0,0,1000053655.2323602,1.3233265900873527e-14,-12.524824119594257,1000053655.2323602,1.3233265900873527e-14,1,1.3232555905011724e-23,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,98,4.78965338242225e-13,0.11702564102564098,216,0,0,1000053655.2323602,2.122470674331759e-14,-12.31969591446605,1000053655.2323602,2.122470674331759e-14,1,2.122356798784569e-23,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,99,7.681256905462509e-13,0.11702564102564098,216,0,0,1000053655.2323602,3.40442998187228e-14,-12.114567709337846,1000053655.2323602,3.40442998187228e-14,1,3.4042473261909813e-23,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,100,1.2318575674859596e-12,0.11702564102564098,216,0,0,1000053655.2323602,5.461250563085632e-14,-11.90943950420964,1000053655.2323602,5.461250563085632e-14,1,5.460957554139156e-23,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,101,1.9755530706091498e-12,0.11702564102564098,216,0,0,1000053655.2323602,8.762175754062592e-14,-11.704311299081436,1000053655.2323602,8.762175754062592e-14,1,8.76170564271046e-23,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,102,3.1682314886113828e-12,0.11702564102564098,216,0,0,1000053655.2323602,1.4062015774455997e-13,-11.499183093953231,1000053655.2323602,1.4062015774455997e-13,1,1.4061261314212904e-22,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,103,5.080952222829267e-12,0.11702564102564098,216,0,0,1000053655.2323602,2.257714099842563e-13,-11.294054888825025,1000053655.2323602,2.257714099842563e-13,1,2.257592968167281e-22,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,104,8.148418315856301e-12,0.11702564102564098,216,0,0,1000053655.2323602,3.627341363804668e-13,-11.088926683696819,1000053655.2323602,3.627341363804668e-13,1,3.6271467484030777e-22,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,105,1.3067771185065376e-11,0.11702564102564098,216,0,0,1000053655.2323602,5.834271313746847e-13,-10.883798478568615,1000053655.2323602,5.834271313746847e-13,1,5.833958291359144e-22,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,106,2.0957029588542843e-11,0.11702564102564098,216,0,0,1000053655.2323602,9.400568185202045e-13,-10.67867027344041,1000053655.2323602,9.400568185202045e-13,1,9.400063822593441e-22,0.009900990099009901,-0.009900990099009901,Decrease
pLFC_S.pB10,107,3.360918116449733e-11,0.11702564102564098,216,0,0,1000053655.2323602,1.5190055314540968e-12,-10.473542068312206,1000053655.2323602,1.5190055314540968e-12,1,1.518924033232156e-21,0.009900990099009901,-0.009900990099009901,Decrease
