SetID,SweepID,gamma_M,psi_M,end_time,A1,M1,A2,M2
pHFC_S.pB10-A,151,1.6100000000000009e-18,0.22836912751677851,29,0,0,295079395.7315265,0.0035572715080535605
pHFC_S.pB10-A,152,1.8218690210985614e-18,0.22836912751677851,29,0,0,295079395.73147994,0.004025393018866154
pHFC_S.pB10-A,153,2.0616190869805147e-18,0.22836912751677851,29,0,0,295079395.73143965,0.004555117291362915
pHFC_S.pB10-A,154,2.332919222282775e-18,0.22836912751677851,29,0,0,295079395.7313799,0.0051545509819609986
pHFC_S.pB10-A,155,2.639921279380332e-18,0.22836912751677851,29,0,0,295079395.7313291,0.005832867547925311
pHFC_S.pB10-A,156,2.9873234764235433e-18,0.22836912751677851,29,0,0,295079395.7312601,0.00660044763373588
pHFC_S.pB10-A,157,3.380442296705907e-18,0.22836912751677851,29,0,0,295079395.7311877,0.007469037931694123
pHFC_S.pB10-A,158,3.825293849676839e-18,0.22836912751677851,29,0,0,295079395.73109907,0.008451930947895772
pHFC_S.pB10-A,159,4.328685938711234e-18,0.22836912751677851,29,0,0,295079395.7310033,0.009564168424627493
pHFC_S.pB10-A,160,4.8983222445980984e-18,0.22836912751677851,29,0,0,295079395.7308936,0.010822771532269189
pHFC_S.pB10-A,161,5.542920219124995e-18,0.22836912751677851,29,0,0,295079395.7307736,0.012247001353453631
pHFC_S.pB10-A,162,6.272344492947001e-18,0.22836912751677851,29,0,0,295079395.73063034,0.01385865364581365
pHFC_S.pB10-A,163,7.097757839352925e-18,0.22836912751677851,29,0,0,295079395.7304772,0.015682392394228865
pHFC_S.pB10-A,164,8.031792004209034e-18,0.22836912751677851,29,0,0,295079395.73029625,0.01774612725710504
pHFC_S.pB10-A,165,9.088741016382335e-18,0.22836912751677851,29,0,0,295079395.7300963,0.020081440682949182
pHFC_S.pB10-A,166,1.0284779936978147e-17,0.22836912751677851,29,0,0,295079395.7298693,0.022724071233634093
pHFC_S.pB10-A,167,1.1638212395028783e-17,0.22836912751677851,29,0,0,295079395.7296103,0.025714460510916637
pHFC_S.pB10-A,168,1.3169750697806349e-17,0.22836912751677851,29,0,0,295079395.7293197,0.0290983720561155
pHFC_S.pB10-A,169,1.49028328024376e-17,0.22836912751677851,29,0,0,295079395.728984,0.03292759169430762
pHFC_S.pB10-A,170,1.6863980999610254e-17,0.22836912751677851,29,0,0,295079395.72861415,0.03726072004079425
pHFC_S.pB10-A,171,1.908320779849963e-17,0.22836912751677851,29,0,0,295079395.7281868,0.04216406929798633
pHFC_S.pB10-A,172,2.1594475224393132e-17,0.22836912751677851,29,0,0,295079395.7277074,0.04771267806688581
pHFC_S.pB10-A,173,2.4436214557889583e-17,0.22836912751677851,29,0,0,295079395.7271657,0.05399145970336663
pHFC_S.pB10-A,174,2.7651914469525893e-17,0.22836912751677851,29,0,0,295079395.7265498,0.06109650179318433
pHFC_S.pB10-A,175,3.1290786550370104e-17,0.22836912751677851,29,0,0,295079395.72585845,0.0691365366322799
pHFC_S.pB10-A,176,3.5408518423557e-17,0.22836912751677851,29,0,0,295079395.7250698,0.07823460521594991
pHFC_S.pB10-A,177,4.006812596203487e-17,0.22836912751677851,29,0,0,295079395.72417897,0.08852994020180008
pHFC_S.pB10-A,178,4.5340917654475946e-17,0.22836912751677851,29,0,0,295079395.7231722,0.10018009666251328
pHFC_S.pB10-A,179,5.130758587755934e-17,0.22836912751677851,29,0,0,295079395.7220325,0.11336336323649598
pHFC_S.pB10-A,180,5.805944177495565e-17,0.22836912751677851,29,0,0,295079395.7207468,0.12828149057555996
pHFC_S.pB10-A,181,6.569981264103561e-17,0.22836912751677851,29,0,0,295079395.71928847,0.1451627788445957
pHFC_S.pB10-A,182,7.434562319421266e-17,0.22836912751677851,29,0,0,295079395.71763694,0.16426557152291266
pHFC_S.pB10-A,183,8.412918493900786e-17,0.22836912751677851,29,0,0,295079395.7157697,0.1858822089748427
pHFC_S.pB10-A,184,9.520022100040295e-17,0.22836912751677851,29,0,0,295079395.71365356,0.210343502293291
pHFC_S.pB10-A,185,1.077281574176216e-16,0.22836912751677851,29,0,0,295079395.7112633,0.23802379588193026
pHFC_S.pB10-A,186,1.2190471596223223e-16,0.22836912751677851,29,0,0,295079395.7085556,0.2693466962515598
pHFC_S.pB10-A,187,1.3794684815988203e-16,0.22836912751677851,29,0,0,295079395.7054902,0.3047915547016442
pHFC_S.pB10-A,188,1.561000554165683e-16,0.22836912751677851,29,0,0,295079395.70202464,0.3449008030951181
