SetID,SweepID,gamma_M,psi_M
pHFC_S.pB10-A,232,3.595995707280051e-14,0.22836912751677851
pHFC_S.pB10-A,233,4.0692131547185746e-14,0.22836912751677851
pHFC_S.pB10-A,234,4.604703966974233e-14,0.22836912751677851
pHFC_S.pB10-A,235,5.210663048919257e-14,0.22836912751677851
pHFC_S.pB10-A,236,5.896363719384428e-14,0.22836912751677851
pHFC_S.pB10-A,237,6.672299625761448e-14,0.22836912751677851
pHFC_S.pB10-A,238,7.55034533395174e-14,0.22836912751677851
pHFC_S.pB10-A,239,8.543938051256361e-14,0.22836912751677851
pHFC_S.pB10-A,240,9.668283263210664e-14,0.22836912751677851
pHFC_S.pB10-A,241,1.0940587431334866e-13,0.22836912751677851
pHFC_S.pB10-A,242,1.2380321312900116e-13,0.22836912751677851
pHFC_S.pB10-A,243,1.4009517932434148e-13,0.22836912751677851
pHFC_S.pB10-A,244,1.5853109764985423e-13,0.22836912751677851
pHFC_S.pB10-A,245,1.793931029124342e-13,0.22836912751677851
pHFC_S.pB10-A,246,2.0300045763658912e-13,0.22836912751677851
pHFC_S.pB10-A,247,2.2971443791113817e-13,0.22836912751677851
pHFC_S.pB10-A,248,2.599438621921561e-13,0.22836912751677851
pHFC_S.pB10-A,249,2.9415134767242274e-13,0.22836912751677851
pHFC_S.pB10-A,250,3.3286038996197463e-13,0.22836912751677851
pHFC_S.pB10-A,251,3.766633744239164e-13,0.22836912751677851
pHFC_S.pB10-A,252,4.2623064176731745e-13,0.22836912751677851
pHFC_S.pB10-A,253,4.823207466328161e-13,0.22836912751677851
pHFC_S.pB10-A,254,5.457920661636347e-13,0.22836912751677851
pHFC_S.pB10-A,255,6.176159362142223e-13,0.22836912751677851
pHFC_S.pB10-A,256,6.988915162270038e-13,0.22836912751677851
pHFC_S.pB10-A,257,7.908626102624721e-13,0.22836912751677851
pHFC_S.pB10-A,258,8.949367016039358e-13,0.22836912751677851
pHFC_S.pB10-A,259,1.0127064922337457e-12,0.22836912751677851
pHFC_S.pB10-A,260,1.1459742768112118e-12,0.22836912751677851
pHFC_S.pB10-A,261,1.2967795241603561e-12,0.22836912751677851
pHFC_S.pB10-A,262,1.4674300883619161e-12,0.22836912751677851
