SetID,SweepID,gamma_M,psi_M,end_time,A1,M1,A2,M2,log_gamma_M,Anc,Mut,Anc_freq,Mut_freq,Mut_freq0,Mut_freq_change,Mut_freq_inv,log_Mut_freq0,log_Mut_freq_change
pDim90_E.R1_max,126,9.376117953195461e-14,0.4961052631578947,24,94084147.65863948,198840.0420856205,2464284.4070912693,22.011757687613397,-13.027976937791461,96548432.06573075,198862.0538433081,0.9979445207677072,0.002055479232292803,0.009900990099009901,-0.007845510866717097,Decrease,-2.0043213737826426,-0.6827655330096247
pDim90_E.R1_max,127,3.150205255349983e-13,0.4961052631578947,24,94084149.96129666,198840.0452928495,2464284.404935276,73.96516566581349,-12.501661148317776,96548434.36623193,198914.01045851532,0.9979439848864484,0.0020560151135515783,0.009900990099009901,-0.007844974985458324,Decrease,-2.0043213737826426,-0.6826523234291737
pDim90_E.R1_max,128,1.058411722247212e-12,0.4961052631578947,24,94084157.69912285,198840.0560527647,2464284.3997145393,248.61859970432323,-11.975345358844093,96548442.09883739,199088.67465246902,0.9979421834018836,0.0020578165981164453,0.009900990099009901,-0.007843173500893455,Decrease,-2.0043213737826426,-0.6822719603464802
pDim90_E.R1_max,129,3.5560710588232856e-12,0.4961052631578947,24,94084183.71833453,198840.09223404937,2464284.381928975,836.5462654367433,-11.44902956937041,96548468.1002635,199676.63849948611,0.9979361191985785,0.002063880801421548,0.009900990099009901,-0.007837109297588353,Decrease,-2.0043213737826426,-0.6809940150353149
pDim90_E.R1_max,130,1.1947752570759026e-11,0.4961052631578947,24,94084271.3816408,198840.2141298974,2464284.320005429,2824.621224740868,-10.922713779896725,96548555.70164624,201664.83535463826,0.997915613688162,0.0020843863118380607,0.009900990099009901,-0.00781660378717184,Decrease,-2.0043213737826426,-0.6767004137245132
pDim90_E.R1_max,131,4.014227756723031e-11,0.4961052631578947,24,94084568.69248688,198840.62756344303,2464284.077513824,9650.295034409328,-10.39639799042304,96548852.77000071,208490.92259785236,0.9978452186196819,0.002154781380318121,0.009900990099009901,-0.007746208718691781,Decrease,-2.0043213737826426,-0.662275412109373
pDim90_E.R1_max,132,1.3487075822345928e-10,0.4961052631578947,24,94085600.00040892,198842.06166814824,2464282.886717862,34320.78205912764,-9.870082200949357,96549882.88712677,233162.84372727587,0.9975908709839977,0.002409129016002278,0.009900990099009901,-0.007491861083007623,Decrease,-2.0043213737826426,-0.6138185678389689
pDim90_E.R1_max,133,4.531412397641383e-10,0.4961052631578947,24,94089474.56408566,198847.44940329125,2464273.88561253,140656.49593058886,-9.343766411475672,96553748.4496982,339503.94533388014,0.99649610332049,0.0035038966795100297,0.009900990099009901,-0.006397093419499872,Decrease,-2.0043213737826426,-0.4511273347088216
pDim90_E.R1_max,134,1.5224722236288519e-9,0.4961052631578947,24,94109499.79213022,198875.29413309,2464143.3687113705,1000472.6066769618,-8.817450622001989,96573643.16084158,1199347.9008100517,0.9877333414086331,0.012266658591366936,0.009900990099009901,0.002365668492357035,Increase,-2.0043213737826426,0.09304765183492725
pDim90_E.R1_max,135,5.115230017307357e-9,0.4961052631578947,24,94688544.12125966,199679.57122376835,2452897.181539096,78259489.48012128,-8.291134832528304,97141441.30279875,78459169.05134505,0.55319535112599,0.4468046488740099,0.009900990099009901,0.436903658775,Increase,-2.0043213737826426,1.6544390569590388
pDim90_E.R1_max,136,1.7186243350696962e-8,0.4961052631578947,24,142171375.3306964,260899.99191736465,1476489.1852063616,866101187.1642698,-7.76481904305462,143647864.51590276,866362087.1561872,0.14222420707646602,0.857775792923534,0.009900990099009901,0.8478748028245241,Increase,-2.0043213737826426,1.9376951597425014
pDim90_E.R1_max,137,5.7742654682194696e-8,0.4961052631578947,24,230582070.81078535,358637.26678737515,672890.7920378811,778396401.130388,-7.2385032535809355,231254961.60282323,778755038.3971754,0.22896304155683955,0.7710369584431604,0.009900990099009901,0.7611359683441505,Increase,-2.0043213737826426,1.891396569555042
